Date,HostTimestamp (ms),NodeName,NodeTimestamp,RawData,X (mGa),Y (mGa),Z (mGa),
25/11/2020 17:42:08.507,27,TAI_400 @B73477,13790,941BFF16C553,7060,5887,21445,
25/11/2020 17:42:08.556,76,TAI_400 @B73477,13797,6F1B0217CD53,7023,5890,21453,
25/11/2020 17:42:08.604,124,TAI_400 @B73477,13803,6C1B0217C853,7020,5890,21448,
25/11/2020 17:42:08.653,173,TAI_400 @B73477,13809,8E1BF516C253,7054,5877,21442,
25/11/2020 17:42:08.702,222,TAI_400 @B73477,13815,7F1BF816CE53,7039,5880,21454,
25/11/2020 17:42:08.752,272,TAI_400 @B73477,13822,701B0817C853,7024,5896,21448,
25/11/2020 17:42:08.800,320,TAI_400 @B73477,13828,8A1BF916CB53,7050,5881,21451,
25/11/2020 17:42:08.848,368,TAI_400 @B73477,13834,7E1BF516D053,7038,5877,21456,
25/11/2020 17:42:08.897,417,TAI_400 @B73477,13840,8A1B0717C553,7050,5895,21445,
25/11/2020 17:42:08.945,465,TAI_400 @B73477,13847,751BFB16C853,7029,5883,21448,
25/11/2020 17:42:08.994,514,TAI_400 @B73477,13853,601BFE16D153,7008,5886,21457,
25/11/2020 17:42:09.043,563,TAI_400 @B73477,13859,821B0A17C853,7042,5898,21448,
25/11/2020 17:42:09.092,612,TAI_400 @B73477,13865,541BFC16CA53,6996,5884,21450,
25/11/2020 17:42:09.141,661,TAI_400 @B73477,13872,6D1BFE16C453,7021,5886,21444,
25/11/2020 17:42:09.189,709,TAI_400 @B73477,13878,971BF816CB53,7063,5880,21451,
25/11/2020 17:42:09.239,759,TAI_400 @B73477,13884,761BF516D453,7030,5877,21460,
25/11/2020 17:42:09.287,807,TAI_400 @B73477,13890,7E1BFE16CB53,7038,5886,21451,
25/11/2020 17:42:09.336,856,TAI_400 @B73477,13897,911BE916C753,7057,5865,21447,
25/11/2020 17:42:09.385,905,TAI_400 @B73477,13903,701BF516CE53,7024,5877,21454,
25/11/2020 17:42:09.433,953,TAI_400 @B73477,13909,781B0417CA53,7032,5892,21450,
25/11/2020 17:42:09.481,1001,TAI_400 @B73477,13915,6C1BFB16CE53,7020,5883,21454,
25/11/2020 17:42:09.580,1100,TAI_400 @B73477,13922,7B1BFE16D153,7035,5886,21457,
25/11/2020 17:42:09.628,1148,TAI_400 @B73477,13928,701B0417C453,7024,5892,21444,
25/11/2020 17:42:09.679,1199,TAI_400 @B73477,13934,631BEF16CA53,7011,5871,21450,
25/11/2020 17:42:09.726,1246,TAI_400 @B73477,13940,791BF816C753,7033,5880,21447,
25/11/2020 17:42:09.774,1294,TAI_400 @B73477,13947,A01BF316C753,7072,5875,21447,
25/11/2020 17:42:09.823,1343,TAI_400 @B73477,13953,6C1BF916D153,7020,5881,21457,
25/11/2020 17:42:09.872,1392,TAI_400 @B73477,13959,8A1BFF16CE53,7050,5887,21454,
25/11/2020 17:42:09.921,1441,TAI_400 @B73477,13965,971BF516CA53,7063,5877,21450,
25/11/2020 17:42:09.969,1489,TAI_400 @B73477,13972,611B0517CD53,7009,5893,21453,
25/11/2020 17:42:10.018,1538,TAI_400 @B73477,13978,691B0817C553,7017,5896,21445,
25/11/2020 17:42:10.067,1587,TAI_400 @B73477,13984,781BFB16C553,7032,5883,21445,
25/11/2020 17:42:10.116,1636,TAI_400 @B73477,13990,791BF816CA53,7033,5880,21450,
25/11/2020 17:42:10.164,1684,TAI_400 @B73477,13997,811B0517CD53,7041,5893,21453,
25/11/2020 17:42:10.213,1733,TAI_400 @B73477,14003,791BF016C753,7033,5872,21447,
25/11/2020 17:42:10.262,1782,TAI_400 @B73477,14009,7F1BFC16CB53,7039,5884,21451,
25/11/2020 17:42:10.311,1831,TAI_400 @B73477,14015,8E1BF516C853,7054,5877,21448,
25/11/2020 17:42:10.359,1879,TAI_400 @B73477,14022,5D1BF816CA53,7005,5880,21450,
25/11/2020 17:42:10.408,1928,TAI_400 @B73477,14028,631B0417CB53,7011,5892,21451,
25/11/2020 17:42:10.457,1977,TAI_400 @B73477,14034,7C1BF816C553,7036,5880,21445,
25/11/2020 17:42:10.505,2025,TAI_400 @B73477,14040,5E1B0517CE53,7006,5893,21454,
25/11/2020 17:42:10.554,2074,TAI_400 @B73477,14047,7C1B0517CB53,7036,5893,21451,
25/11/2020 17:42:10.603,2123,TAI_400 @B73477,14053,8E1BEC16D053,7054,5868,21456,
25/11/2020 17:42:10.700,2220,TAI_400 @B73477,14059,701BF216D153,7024,5874,21457,
25/11/2020 17:42:10.749,2269,TAI_400 @B73477,14065,8D1B0117C853,7053,5889,21448,
25/11/2020 17:42:10.798,2318,TAI_400 @B73477,14072,8B1BE916CA53,7051,5865,21450,
25/11/2020 17:42:10.847,2367,TAI_400 @B73477,14078,7E1B0217CA53,7038,5890,21450,
25/11/2020 17:42:10.895,2415,TAI_400 @B73477,14084,701BFF16BE53,7024,5887,21438,
25/11/2020 17:42:10.944,2464,TAI_400 @B73477,14090,6A1BF516C753,7018,5877,21447,
25/11/2020 17:42:10.992,2512,TAI_400 @B73477,14097,751BFF16C753,7029,5887,21447,
25/11/2020 17:42:11.041,2561,TAI_400 @B73477,14103,791B0217C453,7033,5890,21444,
