Date,HostTimestamp (ms),NodeName,NodeTimestamp,RawData,X (mg),Y (mg),Z (mg),
25/11/2020 17:42:08.506,26,TAI_400 @B73477,13790,2800F7FFF603,40,-9,1014,
25/11/2020 17:42:08.556,76,TAI_400 @B73477,13797,1A00FAFFF903,26,-6,1017,
25/11/2020 17:42:08.604,124,TAI_400 @B73477,13803,2200F6FFE103,34,-10,993,
25/11/2020 17:42:08.653,173,TAI_400 @B73477,13809,21000000FF03,33,0,1023,
25/11/2020 17:42:08.702,222,TAI_400 @B73477,13815,2500F6FFED03,37,-10,1005,
25/11/2020 17:42:08.752,272,TAI_400 @B73477,13822,2500FFFFE803,37,-1,1000,
25/11/2020 17:42:08.800,320,TAI_400 @B73477,13828,1E00F0FF0204,30,-16,1026,
25/11/2020 17:42:08.848,368,TAI_400 @B73477,13834,2700F9FFEA03,39,-7,1002,
25/11/2020 17:42:08.897,417,TAI_400 @B73477,13840,2800F2FFF503,40,-14,1013,
25/11/2020 17:42:08.945,465,TAI_400 @B73477,13847,1E00F5FFFE03,30,-11,1022,
25/11/2020 17:42:08.994,514,TAI_400 @B73477,13853,2800F0FFF303,40,-16,1011,
25/11/2020 17:42:09.043,563,TAI_400 @B73477,13859,1D00F5FFF803,29,-11,1016,
25/11/2020 17:42:09.092,612,TAI_400 @B73477,13865,1D00EEFFF803,29,-18,1016,
25/11/2020 17:42:09.141,661,TAI_400 @B73477,13872,30000200FC03,48,2,1020,
25/11/2020 17:42:09.189,709,TAI_400 @B73477,13878,1F00F1FFFA03,31,-15,1018,
25/11/2020 17:42:09.238,758,TAI_400 @B73477,13884,2000F6FFF503,32,-10,1013,
25/11/2020 17:42:09.286,806,TAI_400 @B73477,13890,2500F9FFF103,37,-7,1009,
25/11/2020 17:42:09.336,856,TAI_400 @B73477,13897,2700F2FFF403,39,-14,1012,
25/11/2020 17:42:09.384,904,TAI_400 @B73477,13903,2500F6FFF803,37,-10,1016,
25/11/2020 17:42:09.433,953,TAI_400 @B73477,13909,2900F0FFFC03,41,-16,1020,
25/11/2020 17:42:09.481,1001,TAI_400 @B73477,13915,1F000B00F103,31,11,1009,
25/11/2020 17:42:09.580,1100,TAI_400 @B73477,13922,2400F1FFFF03,36,-15,1023,
25/11/2020 17:42:09.628,1148,TAI_400 @B73477,13928,1F00F3FF0304,31,-13,1027,
25/11/2020 17:42:09.678,1198,TAI_400 @B73477,13934,2300FAFFF103,35,-6,1009,
25/11/2020 17:42:09.726,1246,TAI_400 @B73477,13940,1E00FAFFFA03,30,-6,1018,
25/11/2020 17:42:09.774,1294,TAI_400 @B73477,13947,2200FDFFEE03,34,-3,1006,
