Date,HostTimestamp (ms),NodeName,NodeTimestamp,RawData,X (mg),Y (mg),Z (mg),
03/12/2020 12:39:42.993,16,TAI_400 @B73477,48453,CDFF0000F403,-51,0,1012,
03/12/2020 12:39:43.042,65,TAI_400 @B73477,48459,C8FFECFFFC03,-56,-20,1020,
03/12/2020 12:39:43.091,113,TAI_400 @B73477,48465,CEFFF5FFEF03,-50,-11,1007,
03/12/2020 12:39:43.141,163,TAI_400 @B73477,48471,D7FFFEFFFB03,-41,-2,1019,
03/12/2020 12:39:43.189,212,TAI_400 @B73477,48478,D4FFFAFFF303,-44,-6,1011,
03/12/2020 12:39:43.239,262,TAI_400 @B73477,48484,DBFFF9FFF503,-37,-7,1013,
03/12/2020 12:39:43.287,309,TAI_400 @B73477,48490,D3FFFBFFF603,-45,-5,1014,
03/12/2020 12:39:43.335,358,TAI_400 @B73477,48496,D5FFFEFFFF03,-43,-2,1023,
03/12/2020 12:39:43.384,407,TAI_400 @B73477,48503,D8FFF6FFF603,-40,-10,1014,
03/12/2020 12:39:43.482,505,TAI_400 @B73477,48509,DAFFF7FF0504,-38,-9,1029,
03/12/2020 12:39:43.530,553,TAI_400 @B73477,48515,DEFFF6FFEF03,-34,-10,1007,
03/12/2020 12:39:43.578,601,TAI_400 @B73477,48521,C7FFF5FFF903,-57,-11,1017,
03/12/2020 12:39:43.627,650,TAI_400 @B73477,48528,D7FFFCFFF003,-41,-4,1008,
03/12/2020 12:39:43.676,699,TAI_400 @B73477,48534,D2FF0200F603,-46,2,1014,
03/12/2020 12:39:43.724,747,TAI_400 @B73477,48540,DCFFFCFFF803,-36,-4,1016,
03/12/2020 12:39:43.773,796,TAI_400 @B73477,48546,E6FFF2FFEC03,-26,-14,1004,
03/12/2020 12:39:43.822,845,TAI_400 @B73477,48553,D6FFFBFF0304,-42,-5,1027,
03/12/2020 12:39:43.871,894,TAI_400 @B73477,48559,DCFFF0FFF403,-36,-16,1012,
03/12/2020 12:39:43.920,943,TAI_400 @B73477,48565,D5FFF3FF0504,-43,-13,1029,
03/12/2020 12:39:43.969,992,TAI_400 @B73477,48571,CEFFFAFF0004,-50,-6,1024,
03/12/2020 12:39:44.018,1041,TAI_400 @B73477,48578,D3FFF9FF0104,-45,-7,1025,
03/12/2020 12:39:44.068,1091,TAI_400 @B73477,48584,C6FFFEFF0204,-58,-2,1026,
03/12/2020 12:39:44.115,1138,TAI_400 @B73477,48590,E1FFECFFE503,-31,-20,997,
03/12/2020 12:39:44.164,1187,TAI_400 @B73477,48596,D1FFF6FF0304,-47,-10,1027,
03/12/2020 12:39:44.212,1235,TAI_400 @B73477,48603,DEFFF8FFF603,-34,-8,1014,
03/12/2020 12:39:44.261,1284,TAI_400 @B73477,48609,D8FF0000F303,-40,0,1011,
03/12/2020 12:39:44.310,1333,TAI_400 @B73477,48615,BCFFF6FF0304,-68,-10,1027,
03/12/2020 12:39:44.359,1382,TAI_400 @B73477,48621,D6FFFBFFF303,-42,-5,1011,
03/12/2020 12:39:44.407,1430,TAI_400 @B73477,48628,D2FFFAFFFA03,-46,-6,1018,
03/12/2020 12:39:44.456,1479,TAI_400 @B73477,48634,D4FFFBFFFF03,-44,-5,1023,
03/12/2020 12:39:44.505,1528,TAI_400 @B73477,48640,E5FFF1FFF003,-27,-15,1008,
03/12/2020 12:39:44.554,1577,TAI_400 @B73477,48646,DFFFFCFFF203,-33,-4,1010,
03/12/2020 12:39:44.652,1675,TAI_400 @B73477,48653,D5FFFAFFFC03,-43,-6,1020,
03/12/2020 12:39:44.700,1723,TAI_400 @B73477,48659,DEFFF7FFF203,-34,-9,1010,
03/12/2020 12:39:44.749,1771,TAI_400 @B73477,48665,D0FFF3FFF203,-48,-13,1010,
03/12/2020 12:39:44.798,1821,TAI_400 @B73477,48671,D6FFFCFF1004,-42,-4,1040,
03/12/2020 12:39:44.846,1869,TAI_400 @B73477,48678,D5FFF2FF0104,-43,-14,1025,
03/12/2020 12:39:44.895,1918,TAI_400 @B73477,48684,E2FFFCFFF103,-30,-4,1009,
03/12/2020 12:39:44.944,1967,TAI_400 @B73477,48690,D4FFFAFF0004,-44,-6,1024,
03/12/2020 12:39:44.992,2015,TAI_400 @B73477,48696,D4FFFBFFF103,-44,-5,1009,
03/12/2020 12:39:45.041,2064,TAI_400 @B73477,48703,CEFFF1FF0D04,-50,-15,1037,
03/12/2020 12:39:45.090,2113,TAI_400 @B73477,48709,D2FFF9FF0204,-46,-7,1026,
03/12/2020 12:39:45.139,2162,TAI_400 @B73477,48715,DBFFFBFFF603,-37,-5,1014,
03/12/2020 12:39:45.189,2212,TAI_400 @B73477,48721,CFFFEFFF0204,-49,-17,1026,
03/12/2020 12:39:45.236,2259,TAI_400 @B73477,48728,D4FF0000E703,-44,0,999,
