Date,HostTimestamp (ms),NodeName,NodeTimestamp,RawData,X (dps),Y (dps),Z (dps),
03/12/2020 12:51:14.415,35,TAI_400 @B73477,68551,0E0008000700,1.4,0.8,0.7,
03/12/2020 12:51:14.464,84,TAI_400 @B73477,68557,E9FF0E000300,-2.3,1.4,0.3,
03/12/2020 12:51:14.512,132,TAI_400 @B73477,68563,0D0007000800,1.3,0.7,0.8,
03/12/2020 12:51:14.562,182,TAI_400 @B73477,68570,E9FF0E000300,-2.3,1.4,0.3,
03/12/2020 12:51:14.610,230,TAI_400 @B73477,68576,0A00FEFF0700,1.0,-0.2,0.7,
03/12/2020 12:51:14.709,329,TAI_400 @B73477,68582,EDFF19000400,-1.9,2.5,0.4,
03/12/2020 12:51:14.757,377,TAI_400 @B73477,68588,0900FEFF0600,0.9,-0.2,0.6,
03/12/2020 12:51:14.805,425,TAI_400 @B73477,68595,F5FF1E000700,-1.1,3.0,0.7,
03/12/2020 12:51:14.854,474,TAI_400 @B73477,68601,0100F9FF0400,0.1,-0.7,0.4,
03/12/2020 12:51:14.903,523,TAI_400 @B73477,68607,F6FF1E000700,-1.0,3.0,0.7,
03/12/2020 12:51:14.953,573,TAI_400 @B73477,68613,0100FAFF0400,0.1,-0.6,0.4,
03/12/2020 12:51:15.001,621,TAI_400 @B73477,68620,00001D000800,0.0,2.9,0.8,
03/12/2020 12:51:15.050,670,TAI_400 @B73477,68626,F7FFFBFF0300,-0.9,-0.5,0.3,
03/12/2020 12:51:15.098,718,TAI_400 @B73477,68632,00001D000700,0.0,2.9,0.7,
03/12/2020 12:51:15.147,767,TAI_400 @B73477,68638,EEFF04000300,-1.8,0.4,0.3,
03/12/2020 12:51:15.197,817,TAI_400 @B73477,68645,080013000800,0.8,1.9,0.8,
03/12/2020 12:51:15.246,866,TAI_400 @B73477,68651,EEFF04000300,-1.8,0.4,0.3,
03/12/2020 12:51:15.293,913,TAI_400 @B73477,68657,070013000800,0.7,1.9,0.8,
03/12/2020 12:51:15.341,961,TAI_400 @B73477,68663,EAFF0F000400,-2.2,1.5,0.4,
03/12/2020 12:51:15.390,1010,TAI_400 @B73477,68670,0C0007000700,1.2,0.7,0.7,
03/12/2020 12:51:15.438,1058,TAI_400 @B73477,68676,E9FF0F000400,-2.3,1.5,0.4,
03/12/2020 12:51:15.487,1107,TAI_400 @B73477,68682,0B00FEFF0600,1.1,-0.2,0.6,
03/12/2020 12:51:15.536,1156,TAI_400 @B73477,68688,EDFF19000500,-1.9,2.5,0.5,
03/12/2020 12:51:15.585,1205,TAI_400 @B73477,68695,0B00FDFF0600,1.1,-0.3,0.6,
03/12/2020 12:51:15.634,1254,TAI_400 @B73477,68701,EDFF18000500,-1.9,2.4,0.5,
03/12/2020 12:51:15.683,1303,TAI_400 @B73477,68707,0100F9FF0400,0.1,-0.7,0.4,
03/12/2020 12:51:15.732,1352,TAI_400 @B73477,68713,F6FF1E000700,-1.0,3.0,0.7,
03/12/2020 12:51:15.781,1401,TAI_400 @B73477,68720,0100F9FF0400,0.1,-0.7,0.4,
03/12/2020 12:51:15.829,1449,TAI_400 @B73477,68726,00001D000800,0.0,2.9,0.8,
03/12/2020 12:51:15.926,1546,TAI_400 @B73477,68732,F6FFFBFF0300,-1.0,-0.5,0.3,
03/12/2020 12:51:15.976,1596,TAI_400 @B73477,68738,00001D000800,0.0,2.9,0.8,
03/12/2020 12:51:16.024,1644,TAI_400 @B73477,68745,F5FFFCFF0200,-1.1,-0.4,0.2,
03/12/2020 12:51:16.073,1693,TAI_400 @B73477,68751,090012000800,0.9,1.8,0.8,
03/12/2020 12:51:16.122,1742,TAI_400 @B73477,68757,EDFF05000200,-1.9,0.5,0.2,
03/12/2020 12:51:16.170,1790,TAI_400 @B73477,68763,090012000800,0.9,1.8,0.8,
03/12/2020 12:51:16.219,1839,TAI_400 @B73477,68770,EAFF10000400,-2.2,1.6,0.4,
03/12/2020 12:51:16.268,1888,TAI_400 @B73477,68776,0E0005000700,1.4,0.5,0.7,
03/12/2020 12:51:16.316,1936,TAI_400 @B73477,68782,EBFF10000400,-2.1,1.6,0.4,
03/12/2020 12:51:16.365,1985,TAI_400 @B73477,68788,0D0006000700,1.3,0.6,0.7,
03/12/2020 12:51:16.414,2034,TAI_400 @B73477,68795,EEFF1A000500,-1.8,2.6,0.5,
03/12/2020 12:51:16.463,2083,TAI_400 @B73477,68801,0900FDFF0600,0.9,-0.3,0.6,
03/12/2020 12:51:16.511,2131,TAI_400 @B73477,68807,EEFF19000500,-1.8,2.5,0.5,
03/12/2020 12:51:16.611,2231,TAI_400 @B73477,68813,0000F9FF0400,0.0,-0.7,0.4,
03/12/2020 12:51:16.611,2231,TAI_400 @B73477,68820,F7FF1E000700,-0.9,3.0,0.7,
03/12/2020 12:51:16.707,2327,TAI_400 @B73477,68826,0000F9FF0400,0.0,-0.7,0.4,
03/12/2020 12:51:16.707,2327,TAI_400 @B73477,68832,F6FF1E000700,-1.0,3.0,0.7,
03/12/2020 12:51:16.755,2375,TAI_400 @B73477,68838,F6FFFBFF0300,-1.0,-0.5,0.3,
03/12/2020 12:51:16.804,2424,TAI_400 @B73477,68845,00001C000700,0.0,2.8,0.7,
03/12/2020 12:51:16.855,2475,TAI_400 @B73477,68851,F5FFFBFF0300,-1.1,-0.5,0.3,
03/12/2020 12:51:16.902,2522,TAI_400 @B73477,68857,00001C000800,0.0,2.8,0.8,
03/12/2020 12:51:16.951,2571,TAI_400 @B73477,68863,EDFF05000200,-1.9,0.5,0.2,
03/12/2020 12:51:16.999,2619,TAI_400 @B73477,68870,0A0011000700,1.0,1.7,0.7,
03/12/2020 12:51:17.096,2716,TAI_400 @B73477,68876,EDFF05000300,-1.9,0.5,0.3,
03/12/2020 12:51:17.146,2766,TAI_400 @B73477,68882,0E0005000700,1.4,0.5,0.7,
03/12/2020 12:51:17.194,2814,TAI_400 @B73477,68888,EAFF11000400,-2.2,1.7,0.4,
03/12/2020 12:51:17.243,2863,TAI_400 @B73477,68895,0E0005000700,1.4,0.5,0.7,
03/12/2020 12:51:17.340,2960,TAI_400 @B73477,68901,EAFF11000400,-2.2,1.7,0.4,
03/12/2020 12:51:17.340,2960,TAI_400 @B73477,68907,0900FCFF0600,0.9,-0.4,0.6,
03/12/2020 12:51:17.389,3009,TAI_400 @B73477,68913,EEFF1A000500,-1.8,2.6,0.5,
03/12/2020 12:51:17.438,3058,TAI_400 @B73477,68920,0900FDFF0600,0.9,-0.3,0.6,
03/12/2020 12:51:17.487,3107,TAI_400 @B73477,68926,F7FF1F000700,-0.9,3.1,0.7,
03/12/2020 12:51:17.538,3158,TAI_400 @B73477,68932,FFFFF9FF0400,-0.1,-0.7,0.4,
03/12/2020 12:51:17.584,3204,TAI_400 @B73477,68938,F7FF1F000700,-0.9,3.1,0.7,
03/12/2020 12:51:17.633,3253,TAI_400 @B73477,68945,FFFFF9FF0400,-0.1,-0.7,0.4,
03/12/2020 12:51:17.682,3302,TAI_400 @B73477,68951,01001B000800,0.1,2.7,0.8,
03/12/2020 12:51:17.730,3351,TAI_400 @B73477,68957,F5FFFCFF0300,-1.1,-0.4,0.3,
03/12/2020 12:51:17.779,3399,TAI_400 @B73477,68963,02001C000800,0.2,2.8,0.8,
03/12/2020 12:51:17.827,3447,TAI_400 @B73477,68970,EDFF07000300,-1.9,0.7,0.3,
03/12/2020 12:51:17.876,3496,TAI_400 @B73477,68976,0B0010000800,1.1,1.6,0.8,
03/12/2020 12:51:17.925,3545,TAI_400 @B73477,68982,EDFF06000200,-1.9,0.6,0.2,
03/12/2020 12:51:17.974,3594,TAI_400 @B73477,68988,0A0010000800,1.0,1.6,0.8,
03/12/2020 12:51:18.023,3643,TAI_400 @B73477,68995,E9FF11000400,-2.3,1.7,0.4,
03/12/2020 12:51:18.072,3692,TAI_400 @B73477,69001,0E0004000700,1.4,0.4,0.7,
03/12/2020 12:51:18.120,3740,TAI_400 @B73477,69007,EAFF12000400,-2.2,1.8,0.4,
03/12/2020 12:51:18.170,3790,TAI_400 @B73477,69013,0D0004000700,1.3,0.4,0.7,
03/12/2020 12:51:18.266,3886,TAI_400 @B73477,69020,EEFF1C000500,-1.8,2.8,0.5,
03/12/2020 12:51:18.315,3935,TAI_400 @B73477,69026,0700FCFF0500,0.7,-0.4,0.5,
03/12/2020 12:51:18.364,3984,TAI_400 @B73477,69032,EEFF1C000500,-1.8,2.8,0.5,
03/12/2020 12:51:18.414,4034,TAI_400 @B73477,69038,FEFFF8FF0300,-0.2,-0.8,0.3,
03/12/2020 12:51:18.462,4082,TAI_400 @B73477,69045,F9FF1E000700,-0.7,3.0,0.7,
03/12/2020 12:51:18.511,4131,TAI_400 @B73477,69051,FFFFF8FF0400,-0.1,-0.8,0.4,
03/12/2020 12:51:18.559,4179,TAI_400 @B73477,69057,02001A000900,0.2,2.6,0.9,
03/12/2020 12:51:18.608,4228,TAI_400 @B73477,69063,F5FFFDFF0300,-1.1,-0.3,0.3,
03/12/2020 12:51:18.657,4277,TAI_400 @B73477,69070,02001A000800,0.2,2.6,0.8,
03/12/2020 12:51:18.705,4325,TAI_400 @B73477,69076,F5FFFDFF0300,-1.1,-0.3,0.3,
03/12/2020 12:51:18.754,4374,TAI_400 @B73477,69082,0A0010000800,1.0,1.6,0.8,
03/12/2020 12:51:18.804,4424,TAI_400 @B73477,69088,ECFF07000300,-2.0,0.7,0.3,
03/12/2020 12:51:18.852,4472,TAI_400 @B73477,69095,0B0010000800,1.1,1.6,0.8,
