Date,HostTimestamp (ms),NodeName,NodeTimestamp,RawData,X (mg),Y (mg),Z (mg),
03/12/2020 12:49:24.630,17,TAI_400 @B73477,120500,A9FFD9FFFA03,-87,-39,1018,
03/12/2020 12:49:24.678,66,TAI_400 @B73477,120507,F9FF1D00FA03,-7,29,1018,
03/12/2020 12:49:24.727,115,TAI_400 @B73477,120513,ADFFD4FFF103,-83,-44,1009,
03/12/2020 12:49:24.776,164,TAI_400 @B73477,120519,F2FF0C000404,-14,12,1028,
03/12/2020 12:49:24.825,213,TAI_400 @B73477,120525,B9FFD8FFE303,-71,-40,995,
03/12/2020 12:49:24.873,261,TAI_400 @B73477,120532,F2FFFEFF0304,-14,-2,1027,
03/12/2020 12:49:24.922,310,TAI_400 @B73477,120538,B4FFF3FFEE03,-76,-13,1006,
03/12/2020 12:49:24.972,360,TAI_400 @B73477,120544,0100E3FF0204,1,-29,1026,
03/12/2020 12:49:25.020,408,TAI_400 @B73477,120550,B1FF16000504,-79,22,1029,
03/12/2020 12:49:25.070,458,TAI_400 @B73477,120557,F4FFE0FF0704,-12,-32,1031,
03/12/2020 12:49:25.118,506,TAI_400 @B73477,120563,BAFF1000E103,-70,16,993,
03/12/2020 12:49:25.167,555,TAI_400 @B73477,120569,DAFFDAFF1804,-38,-38,1048,
03/12/2020 12:49:25.215,603,TAI_400 @B73477,120575,D1FF2000EF03,-47,32,1007,
03/12/2020 12:49:25.264,652,TAI_400 @B73477,120582,E2FFD8FF0C04,-30,-40,1036,
03/12/2020 12:49:25.312,700,TAI_400 @B73477,120588,DAFF1D000004,-38,29,1024,
03/12/2020 12:49:25.362,750,TAI_400 @B73477,120594,CCFFDBFFFB03,-52,-37,1019,
03/12/2020 12:49:25.411,798,TAI_400 @B73477,120600,E4FF1E000104,-28,30,1025,
03/12/2020 12:49:25.557,945,TAI_400 @B73477,120607,D0FFC7FF0704,-48,-57,1031,
03/12/2020 12:49:25.557,945,TAI_400 @B73477,120613,07001A000804,7,26,1032,
03/12/2020 12:49:25.605,993,TAI_400 @B73477,120619,A4FFD6FFEC03,-92,-42,1004,
03/12/2020 12:49:25.655,1042,TAI_400 @B73477,120625,010010000604,1,16,1030,
03/12/2020 12:49:25.703,1091,TAI_400 @B73477,120632,B1FFF8FFF303,-79,-8,1011,
03/12/2020 12:49:25.752,1140,TAI_400 @B73477,120638,E1FFF3FFF803,-31,-13,1016,
03/12/2020 12:49:25.799,1187,TAI_400 @B73477,120644,B7FF0200ED03,-73,2,1005,
03/12/2020 12:49:25.848,1236,TAI_400 @B73477,120650,FBFFF7FFFF03,-5,-9,1023,
03/12/2020 12:49:25.898,1286,TAI_400 @B73477,120657,C1FF1800E403,-63,24,996,
03/12/2020 12:49:25.946,1334,TAI_400 @B73477,120663,F1FFE5FF0104,-15,-27,1025,
03/12/2020 12:49:25.995,1383,TAI_400 @B73477,120669,BCFF1D00DC03,-68,29,988,
03/12/2020 12:49:26.044,1432,TAI_400 @B73477,120675,E3FFD3FF0A04,-29,-45,1034,
03/12/2020 12:49:26.093,1481,TAI_400 @B73477,120682,D1FF1E00EB03,-47,30,1003,
03/12/2020 12:49:26.142,1530,TAI_400 @B73477,120688,EEFFD1FFFE03,-18,-47,1022,
03/12/2020 12:49:26.191,1578,TAI_400 @B73477,120694,E1FF1900E803,-31,25,1000,
03/12/2020 12:49:26.238,1626,TAI_400 @B73477,120700,B3FFCCFFFC03,-77,-52,1020,
03/12/2020 12:49:26.288,1676,TAI_400 @B73477,120707,F6FF1B00F403,-10,27,1012,
03/12/2020 12:49:26.336,1724,TAI_400 @B73477,120713,C6FFC7FFFF03,-58,-57,1023,
03/12/2020 12:49:26.384,1772,TAI_400 @B73477,120719,E8FF38000604,-24,56,1030,
03/12/2020 12:49:26.434,1822,TAI_400 @B73477,120725,B2FFE6FFFE03,-78,-26,1022,
