Date,HostTimestamp (ms),NodeName,NodeTimestamp,RawData,X (mGa),Y (mGa),Z (mGa),
03/12/2020 12:49:24.630,18,TAI_400 @B73477,120500,000000000000,0,0,0,
03/12/2020 12:49:24.678,66,TAI_400 @B73477,120507,000000000000,0,0,0,
03/12/2020 12:49:24.727,115,TAI_400 @B73477,120513,000000000000,0,0,0,
03/12/2020 12:49:24.777,165,TAI_400 @B73477,120519,000000000000,0,0,0,
03/12/2020 12:49:24.825,213,TAI_400 @B73477,120525,000000000000,0,0,0,
03/12/2020 12:49:24.873,261,TAI_400 @B73477,120532,000000000000,0,0,0,
03/12/2020 12:49:24.922,310,TAI_400 @B73477,120538,000000000000,0,0,0,
03/12/2020 12:49:24.972,360,TAI_400 @B73477,120544,000000000000,0,0,0,
03/12/2020 12:49:25.020,408,TAI_400 @B73477,120550,000000000000,0,0,0,
03/12/2020 12:49:25.070,458,TAI_400 @B73477,120557,000000000000,0,0,0,
03/12/2020 12:49:25.119,507,TAI_400 @B73477,120563,000000000000,0,0,0,
03/12/2020 12:49:25.167,555,TAI_400 @B73477,120569,000000000000,0,0,0,
03/12/2020 12:49:25.216,604,TAI_400 @B73477,120575,000000000000,0,0,0,
03/12/2020 12:49:25.264,652,TAI_400 @B73477,120582,000000000000,0,0,0,
03/12/2020 12:49:25.312,700,TAI_400 @B73477,120588,000000000000,0,0,0,
03/12/2020 12:49:25.362,750,TAI_400 @B73477,120594,000000000000,0,0,0,
03/12/2020 12:49:25.411,799,TAI_400 @B73477,120600,000000000000,0,0,0,
03/12/2020 12:49:25.557,945,TAI_400 @B73477,120607,000000000000,0,0,0,
03/12/2020 12:49:25.558,946,TAI_400 @B73477,120613,000000000000,0,0,0,
03/12/2020 12:49:25.605,993,TAI_400 @B73477,120619,000000000000,0,0,0,
03/12/2020 12:49:25.655,1043,TAI_400 @B73477,120625,000000000000,0,0,0,
03/12/2020 12:49:25.704,1092,TAI_400 @B73477,120632,000000000000,0,0,0,
03/12/2020 12:49:25.752,1140,TAI_400 @B73477,120638,000000000000,0,0,0,
03/12/2020 12:49:25.800,1188,TAI_400 @B73477,120644,000000000000,0,0,0,
03/12/2020 12:49:25.849,1237,TAI_400 @B73477,120650,000000000000,0,0,0,
03/12/2020 12:49:25.898,1286,TAI_400 @B73477,120657,000000000000,0,0,0,
03/12/2020 12:49:25.946,1334,TAI_400 @B73477,120663,000000000000,0,0,0,
03/12/2020 12:49:25.995,1383,TAI_400 @B73477,120669,000000000000,0,0,0,
03/12/2020 12:49:26.044,1432,TAI_400 @B73477,120675,000000000000,0,0,0,
03/12/2020 12:49:26.093,1481,TAI_400 @B73477,120682,000000000000,0,0,0,
03/12/2020 12:49:26.142,1530,TAI_400 @B73477,120688,000000000000,0,0,0,
03/12/2020 12:49:26.191,1579,TAI_400 @B73477,120694,000000000000,0,0,0,
03/12/2020 12:49:26.238,1626,TAI_400 @B73477,120700,000000000000,0,0,0,
03/12/2020 12:49:26.288,1676,TAI_400 @B73477,120707,000000000000,0,0,0,
03/12/2020 12:49:26.336,1724,TAI_400 @B73477,120713,000000000000,0,0,0,
03/12/2020 12:49:26.384,1773,TAI_400 @B73477,120719,000000000000,0,0,0,
03/12/2020 12:49:26.434,1822,TAI_400 @B73477,120725,000000000000,0,0,0,
03/12/2020 12:49:26.483,1871,TAI_400 @B73477,120732,000000000000,0,0,0,
03/12/2020 12:49:26.532,1920,TAI_400 @B73477,120738,000000000000,0,0,0,
03/12/2020 12:49:26.582,1970,TAI_400 @B73477,120744,000000000000,0,0,0,
03/12/2020 12:49:26.678,2066,TAI_400 @B73477,120750,000000000000,0,0,0,
03/12/2020 12:49:26.727,2115,TAI_400 @B73477,120757,000000000000,0,0,0,
03/12/2020 12:49:26.775,2163,TAI_400 @B73477,120763,000000000000,0,0,0,
03/12/2020 12:49:26.824,2212,TAI_400 @B73477,120769,000000000000,0,0,0,
03/12/2020 12:49:26.872,2260,TAI_400 @B73477,120775,000000000000,0,0,0,
03/12/2020 12:49:26.921,2309,TAI_400 @B73477,120782,000000000000,0,0,0,
03/12/2020 12:49:26.970,2358,TAI_400 @B73477,120788,000000000000,0,0,0,
03/12/2020 12:49:27.019,2407,TAI_400 @B73477,120794,000000000000,0,0,0,
03/12/2020 12:49:27.068,2456,TAI_400 @B73477,120800,000000000000,0,0,0,
03/12/2020 12:49:27.116,2504,TAI_400 @B73477,120807,000000000000,0,0,0,
03/12/2020 12:49:27.165,2554,TAI_400 @B73477,120813,000000000000,0,0,0,
03/12/2020 12:49:27.214,2602,TAI_400 @B73477,120819,000000000000,0,0,0,
03/12/2020 12:49:27.263,2651,TAI_400 @B73477,120825,000000000000,0,0,0,
03/12/2020 12:49:27.312,2700,TAI_400 @B73477,120832,000000000000,0,0,0,
