,Date,HostTimestamp (ms),NodeName,NodeTimestamp,RawData,X (dps),Y (dps),Z (dps),Unnamed: 8
33,02/12/2020 19:42:58.769,1718,TAI_400 @B73477,95171,FBFF0C000500,-0.5,1.2,0.5,
34,02/12/2020 19:42:58.818,1767,TAI_400 @B73477,95177,FCFF0B000400,-0.4,1.1,0.4,
35,02/12/2020 19:42:58.867,1816,TAI_400 @B73477,95184,FBFF09000500,-0.5,0.9,0.5,
36,02/12/2020 19:42:58.916,1865,TAI_400 @B73477,95190,FBFF0B000400,-0.5,1.1,0.4,
37,02/12/2020 19:42:58.965,1914,TAI_400 @B73477,95196,FAFF0D000500,-0.6,1.3,0.5,
38,02/12/2020 19:42:59.013,1962,TAI_400 @B73477,95202,FCFF0B000500,-0.4,1.1,0.5,
39,02/12/2020 19:42:59.062,2011,TAI_400 @B73477,95209,FCFF0B000500,-0.4,1.1,0.5,
40,02/12/2020 19:42:59.111,2060,TAI_400 @B73477,95215,FCFF0A000500,-0.4,1.0,0.5,
41,02/12/2020 19:42:59.160,2109,TAI_400 @B73477,95221,FAFF0A000500,-0.6,1.0,0.5,
42,02/12/2020 19:42:59.209,2158,TAI_400 @B73477,95227,FBFF0B000500,-0.5,1.1,0.5,
43,02/12/2020 19:42:59.257,2206,TAI_400 @B73477,95234,FCFF0C000500,-0.4,1.2,0.5,
44,02/12/2020 19:42:59.306,2255,TAI_400 @B73477,95240,FCFF0B000500,-0.4,1.1,0.5,
45,02/12/2020 19:42:59.356,2305,TAI_400 @B73477,95246,FCFF0A000500,-0.4,1.0,0.5,
46,02/12/2020 19:42:59.404,2353,TAI_400 @B73477,95252,FBFF0A000500,-0.5,1.0,0.5,
47,02/12/2020 19:42:59.452,2401,TAI_400 @B73477,95259,F9FF0B000500,-0.7,1.1,0.5,
48,02/12/2020 19:42:59.501,2450,TAI_400 @B73477,95265,FBFF0B000400,-0.5,1.1,0.4,
49,02/12/2020 19:42:59.550,2499,TAI_400 @B73477,95271,FCFF0C000600,-0.4,1.2,0.6,
50,02/12/2020 19:42:59.599,2548,TAI_400 @B73477,95277,FCFF0A000400,-0.4,1.0,0.4,
51,02/12/2020 19:42:59.647,2596,TAI_400 @B73477,95284,FBFF0A000400,-0.5,1.0,0.4,
52,02/12/2020 19:42:59.696,2645,TAI_400 @B73477,95290,FBFF0B000400,-0.5,1.1,0.4,
53,02/12/2020 19:42:59.744,2694,TAI_400 @B73477,95296,FBFF0B000500,-0.5,1.1,0.5,
54,02/12/2020 19:42:59.793,2742,TAI_400 @B73477,95302,FCFF0C000500,-0.4,1.2,0.5,
55,02/12/2020 19:42:59.892,2841,TAI_400 @B73477,95309,FDFF0B000500,-0.3,1.1,0.5,
56,02/12/2020 19:42:59.939,2888,TAI_400 @B73477,95315,FCFF0A000400,-0.4,1.0,0.4,
57,02/12/2020 19:42:59.990,2939,TAI_400 @B73477,95321,FBFF0B000500,-0.5,1.1,0.5,
58,02/12/2020 19:43:00.037,2986,TAI_400 @B73477,95327,FAFF0B000500,-0.6,1.1,0.5,
59,02/12/2020 19:43:00.086,3035,TAI_400 @B73477,95334,FCFF0C000500,-0.4,1.2,0.5,
60,02/12/2020 19:43:00.135,3084,TAI_400 @B73477,95340,FCFF0B000400,-0.4,1.1,0.4,
61,02/12/2020 19:43:00.185,3134,TAI_400 @B73477,95346,FCFF0A000500,-0.4,1.0,0.5,
62,02/12/2020 19:43:00.232,3181,TAI_400 @B73477,95352,FAFF0A000500,-0.6,1.0,0.5,
63,02/12/2020 19:43:00.280,3229,TAI_400 @B73477,95359,F9FF0B000400,-0.7,1.1,0.4,
64,02/12/2020 19:43:00.329,3278,TAI_400 @B73477,95365,FBFF0C000500,-0.5,1.2,0.5,
65,02/12/2020 19:43:00.378,3327,TAI_400 @B73477,95371,FCFF0C000500,-0.4,1.2,0.5,
66,02/12/2020 19:43:00.427,3376,TAI_400 @B73477,95377,FCFF0A000500,-0.4,1.0,0.5,
67,02/12/2020 19:43:00.476,3425,TAI_400 @B73477,95384,FBFF09000500,-0.5,0.9,0.5,
68,02/12/2020 19:43:00.524,3473,TAI_400 @B73477,95390,FAFF0B000500,-0.6,1.1,0.5,
69,02/12/2020 19:43:00.573,3522,TAI_400 @B73477,95396,FBFF0B000500,-0.5,1.1,0.5,
70,02/12/2020 19:43:00.624,3573,TAI_400 @B73477,95402,FCFF0C000500,-0.4,1.2,0.5,
71,02/12/2020 19:43:00.672,3621,TAI_400 @B73477,95409,FCFF0B000500,-0.4,1.1,0.5,
72,02/12/2020 19:43:00.720,3669,TAI_400 @B73477,95415,FCFF0A000400,-0.4,1.0,0.4,
73,02/12/2020 19:43:00.769,3718,TAI_400 @B73477,95421,FAFF0B000500,-0.6,1.1,0.5,
74,02/12/2020 19:43:00.816,3765,TAI_400 @B73477,95427,FBFF0B000400,-0.5,1.1,0.4,
75,02/12/2020 19:43:00.865,3814,TAI_400 @B73477,95434,FCFF0C000400,-0.4,1.2,0.4,
76,02/12/2020 19:43:00.915,3864,TAI_400 @B73477,95440,FDFF0B000500,-0.3,1.1,0.5,
77,02/12/2020 19:43:01.012,3961,TAI_400 @B73477,95446,FCFF0B000500,-0.4,1.1,0.5,
78,02/12/2020 19:43:01.061,4010,TAI_400 @B73477,95452,FBFF0A000500,-0.5,1.0,0.5,
79,02/12/2020 19:43:01.110,4059,TAI_400 @B73477,95459,FAFF0B000500,-0.6,1.1,0.5,
80,02/12/2020 19:43:01.161,4110,TAI_400 @B73477,95465,FCFF0B000500,-0.4,1.1,0.5,
81,02/12/2020 19:43:01.207,4156,TAI_400 @B73477,95471,FCFF0B000500,-0.4,1.1,0.5,
82,02/12/2020 19:43:01.259,4208,TAI_400 @B73477,95477,FCFF0A000500,-0.4,1.0,0.5,
83,02/12/2020 19:43:01.304,4253,TAI_400 @B73477,95484,FBFF0A000400,-0.5,1.0,0.4,
84,02/12/2020 19:43:01.353,4302,TAI_400 @B73477,95490,FAFF0A000500,-0.6,1.0,0.5,
85,02/12/2020 19:43:01.402,4351,TAI_400 @B73477,95496,FAFF0C000400,-0.6,1.2,0.4,
86,02/12/2020 19:43:01.450,4399,TAI_400 @B73477,95502,FCFF0C000400,-0.4,1.2,0.4,
87,02/12/2020 19:43:01.499,4448,TAI_400 @B73477,95509,FDFF0A000500,-0.3,1.0,0.5,
88,02/12/2020 19:43:01.548,4497,TAI_400 @B73477,95515,FCFF0B000500,-0.4,1.1,0.5,
89,02/12/2020 19:43:01.597,4546,TAI_400 @B73477,95521,FCFF0B000500,-0.4,1.1,0.5,
90,02/12/2020 19:43:01.646,4595,TAI_400 @B73477,95527,FBFF0B000500,-0.5,1.1,0.5,
91,02/12/2020 19:43:01.694,4643,TAI_400 @B73477,95534,FCFF0D000400,-0.4,1.3,0.4,
92,02/12/2020 19:43:01.744,4693,TAI_400 @B73477,95540,FDFF0B000500,-0.3,1.1,0.5,
93,02/12/2020 19:43:01.793,4742,TAI_400 @B73477,95546,FDFF0A000500,-0.3,1.0,0.5,
94,02/12/2020 19:43:01.840,4789,TAI_400 @B73477,95552,FBFF0A000400,-0.5,1.0,0.4,
95,02/12/2020 19:43:01.891,4840,TAI_400 @B73477,95559,FBFF0B000400,-0.5,1.1,0.4,
96,02/12/2020 19:43:01.939,4888,TAI_400 @B73477,95565,FBFF0C000500,-0.5,1.2,0.5,
97,02/12/2020 19:43:01.987,4936,TAI_400 @B73477,95571,FCFF0B000600,-0.4,1.1,0.6,
98,02/12/2020 19:43:02.036,4985,TAI_400 @B73477,95577,FCFF0A000500,-0.4,1.0,0.5,
99,02/12/2020 19:43:02.085,5034,TAI_400 @B73477,95584,FBFF0A000500,-0.5,1.0,0.5,
100,02/12/2020 19:43:02.182,5131,TAI_400 @B73477,95590,F9FF0B000500,-0.7,1.1,0.5,
101,02/12/2020 19:43:02.231,5180,TAI_400 @B73477,95596,FAFF0C000500,-0.6,1.2,0.5,
102,02/12/2020 19:43:02.279,5229,TAI_400 @B73477,95602,FBFF0C000500,-0.5,1.2,0.5,
103,02/12/2020 19:43:02.328,5277,TAI_400 @B73477,95609,FDFF0B000500,-0.3,1.1,0.5,
104,02/12/2020 19:43:02.377,5326,TAI_400 @B73477,95615,FCFF0A000500,-0.4,1.0,0.5,
105,02/12/2020 19:43:02.426,5375,TAI_400 @B73477,95621,FBFF0B000500,-0.5,1.1,0.5,
106,02/12/2020 19:43:02.475,5423,TAI_400 @B73477,95627,FBFF0C000500,-0.5,1.2,0.5,
107,02/12/2020 19:43:02.523,5472,TAI_400 @B73477,95634,FCFF0C000500,-0.4,1.2,0.5,
108,02/12/2020 19:43:02.574,5523,TAI_400 @B73477,95640,FEFF0B000500,-0.2,1.1,0.5,
109,02/12/2020 19:43:02.621,5570,TAI_400 @B73477,95646,FDFF09000500,-0.3,0.9,0.5,
110,02/12/2020 19:43:02.669,5618,TAI_400 @B73477,95652,FAFF0A000400,-0.6,1.0,0.4,
111,02/12/2020 19:43:02.718,5667,TAI_400 @B73477,95659,FAFF0B000500,-0.6,1.1,0.5,
112,02/12/2020 19:43:02.767,5716,TAI_400 @B73477,95665,FBFF0B000500,-0.5,1.1,0.5,
113,02/12/2020 19:43:02.815,5764,TAI_400 @B73477,95671,FCFF0B000500,-0.4,1.1,0.5,
114,02/12/2020 19:43:02.864,5813,TAI_400 @B73477,95677,FCFF0B000400,-0.4,1.1,0.4,
115,02/12/2020 19:43:02.913,5862,TAI_400 @B73477,95684,FBFF0B000400,-0.5,1.1,0.4,
116,02/12/2020 19:43:02.962,5911,TAI_400 @B73477,95690,F9FF0A000500,-0.7,1.0,0.5,
117,02/12/2020 19:43:03.011,5960,TAI_400 @B73477,95696,FAFF0C000500,-0.6,1.2,0.5,
118,02/12/2020 19:43:03.060,6009,TAI_400 @B73477,95702,FCFF0C000600,-0.4,1.2,0.6,
119,02/12/2020 19:43:03.108,6057,TAI_400 @B73477,95709,FCFF0A000500,-0.4,1.0,0.5,
120,02/12/2020 19:43:03.160,6108,TAI_400 @B73477,95715,FBFF0A000500,-0.5,1.0,0.5,
121,02/12/2020 19:43:03.206,6155,TAI_400 @B73477,95721,FBFF0B000400,-0.5,1.1,0.4,
122,02/12/2020 19:43:03.256,6205,TAI_400 @B73477,95727,FAFF0B000500,-0.6,1.1,0.5,
123,02/12/2020 19:43:03.352,6301,TAI_400 @B73477,95734,FCFF0C000500,-0.4,1.2,0.5,
124,02/12/2020 19:43:03.401,6350,TAI_400 @B73477,95740,FDFF0B000500,-0.3,1.1,0.5,
125,02/12/2020 19:43:03.449,6398,TAI_400 @B73477,95746,FEFF09000500,-0.2,0.9,0.5,
126,02/12/2020 19:43:03.498,6447,TAI_400 @B73477,95752,FAFF0A000500,-0.6,1.0,0.5,
127,02/12/2020 19:43:03.547,6496,TAI_400 @B73477,95759,FAFF0C000500,-0.6,1.2,0.5,
128,02/12/2020 19:43:03.596,6545,TAI_400 @B73477,95765,FBFF0C000500,-0.5,1.2,0.5,
129,02/12/2020 19:43:03.645,6594,TAI_400 @B73477,95771,FCFF0C000500,-0.4,1.2,0.5,
130,02/12/2020 19:43:03.693,6642,TAI_400 @B73477,95777,FCFF0A000500,-0.4,1.0,0.5,
131,02/12/2020 19:43:03.743,6692,TAI_400 @B73477,95784,FBFF0A000600,-0.5,1.0,0.6,
132,02/12/2020 19:43:03.792,6741,TAI_400 @B73477,95790,FAFF0A000500,-0.6,1.0,0.5,
133,02/12/2020 19:43:03.839,6788,TAI_400 @B73477,95796,FAFF0C000600,-0.6,1.2,0.6,
134,02/12/2020 19:43:03.888,6837,TAI_400 @B73477,95802,FCFF0C000600,-0.4,1.2,0.6,
135,02/12/2020 19:43:03.937,6886,TAI_400 @B73477,95809,FDFF0B000400,-0.3,1.1,0.4,
136,02/12/2020 19:43:03.986,6935,TAI_400 @B73477,95815,FCFF09000600,-0.4,0.9,0.6,
137,02/12/2020 19:43:04.035,6984,TAI_400 @B73477,95821,FBFF0A000500,-0.5,1.0,0.5,
138,02/12/2020 19:43:04.084,7033,TAI_400 @B73477,95827,FBFF0B000500,-0.5,1.1,0.5,
139,02/12/2020 19:43:04.132,7081,TAI_400 @B73477,95834,FCFF0C000500,-0.4,1.2,0.5,
140,02/12/2020 19:43:04.181,7130,TAI_400 @B73477,95840,FDFF0B000500,-0.3,1.1,0.5,
141,02/12/2020 19:43:04.230,7179,TAI_400 @B73477,95846,FCFF0A000400,-0.4,1.0,0.4,
142,02/12/2020 19:43:04.279,7228,TAI_400 @B73477,95852,FAFF0B000500,-0.6,1.1,0.5,
143,02/12/2020 19:43:04.326,7275,TAI_400 @B73477,95859,FBFF0B000500,-0.5,1.1,0.5,
144,02/12/2020 19:43:04.376,7325,TAI_400 @B73477,95865,FCFF0D000500,-0.4,1.3,0.5,
145,02/12/2020 19:43:04.474,7423,TAI_400 @B73477,95871,FCFF0B000500,-0.4,1.1,0.5,
146,02/12/2020 19:43:04.524,7473,TAI_400 @B73477,95877,FCFF0A000600,-0.4,1.0,0.6,
147,02/12/2020 19:43:04.571,7520,TAI_400 @B73477,95884,FBFF09000500,-0.5,0.9,0.5,
148,02/12/2020 19:43:04.619,7568,TAI_400 @B73477,95890,F9FF0B000400,-0.7,1.1,0.4,
149,02/12/2020 19:43:04.669,7618,TAI_400 @B73477,95896,FBFF0C000600,-0.5,1.2,0.6,
150,02/12/2020 19:43:04.717,7666,TAI_400 @B73477,95902,FBFF0B000500,-0.5,1.1,0.5,
151,02/12/2020 19:43:04.766,7715,TAI_400 @B73477,95909,FCFF0A000600,-0.4,1.0,0.6,
152,02/12/2020 19:43:04.814,7763,TAI_400 @B73477,95915,FBFF0B000400,-0.5,1.1,0.4,
153,02/12/2020 19:43:04.863,7812,TAI_400 @B73477,95921,FAFF0B000500,-0.6,1.1,0.5,
154,02/12/2020 19:43:04.912,7861,TAI_400 @B73477,95927,FAFF0C000500,-0.6,1.2,0.5,
155,02/12/2020 19:43:04.961,7910,TAI_400 @B73477,95934,FCFF0C000500,-0.4,1.2,0.5,
156,02/12/2020 19:43:05.010,7959,TAI_400 @B73477,95940,FCFF0B000500,-0.4,1.1,0.5,
157,02/12/2020 19:43:05.058,8007,TAI_400 @B73477,95946,FCFF09000600,-0.4,0.9,0.6,
158,02/12/2020 19:43:05.107,8056,TAI_400 @B73477,95952,FBFF0A000600,-0.5,1.0,0.6,
159,02/12/2020 19:43:05.157,8106,TAI_400 @B73477,95959,FBFF0B000400,-0.5,1.1,0.4,
160,02/12/2020 19:43:05.204,8153,TAI_400 @B73477,95965,FBFF0C000500,-0.5,1.2,0.5,
161,02/12/2020 19:43:05.253,8202,TAI_400 @B73477,95971,FCFF0B000500,-0.4,1.1,0.5,
162,02/12/2020 19:43:05.302,8251,TAI_400 @B73477,95977,FBFF0A000500,-0.5,1.0,0.5,
163,02/12/2020 19:43:05.350,8299,TAI_400 @B73477,95984,FBFF08000500,-0.5,0.8,0.5,
164,02/12/2020 19:43:05.399,8348,TAI_400 @B73477,95990,FAFF0B000400,-0.6,1.1,0.4,
165,02/12/2020 19:43:05.448,8397,TAI_400 @B73477,95996,FBFF0C000400,-0.5,1.2,0.4,
166,02/12/2020 19:43:05.497,8446,TAI_400 @B73477,96002,FCFF0C000600,-0.4,1.2,0.6,
167,02/12/2020 19:43:05.594,8543,TAI_400 @B73477,96009,FCFF0B000500,-0.4,1.1,0.5,
168,02/12/2020 19:43:05.643,8592,TAI_400 @B73477,96015,FBFF0A000400,-0.5,1.0,0.4,
169,02/12/2020 19:43:05.693,8641,TAI_400 @B73477,96021,F9FF0B000500,-0.7,1.1,0.5,
170,02/12/2020 19:43:05.741,8690,TAI_400 @B73477,96027,FBFF0C000500,-0.5,1.2,0.5,
171,02/12/2020 19:43:05.790,8739,TAI_400 @B73477,96034,FCFF0B000500,-0.4,1.1,0.5,
172,02/12/2020 19:43:05.838,8787,TAI_400 @B73477,96040,FDFF0A000500,-0.3,1.0,0.5,
173,02/12/2020 19:43:05.887,8836,TAI_400 @B73477,96046,FCFF0A000500,-0.4,1.0,0.5,
174,02/12/2020 19:43:05.935,8884,TAI_400 @B73477,96052,FBFF0A000500,-0.5,1.0,0.5,
175,02/12/2020 19:43:05.984,8933,TAI_400 @B73477,96059,FAFF0B000400,-0.6,1.1,0.4,
176,02/12/2020 19:43:06.033,8982,TAI_400 @B73477,96065,FCFF0D000500,-0.4,1.3,0.5,
177,02/12/2020 19:43:06.082,9031,TAI_400 @B73477,96071,FCFF0B000600,-0.4,1.1,0.6,
178,02/12/2020 19:43:06.131,9080,TAI_400 @B73477,96077,FCFF0B000500,-0.4,1.1,0.5,
179,02/12/2020 19:43:06.180,9129,TAI_400 @B73477,96084,FAFF0A000500,-0.6,1.0,0.5,
180,02/12/2020 19:43:06.228,9177,TAI_400 @B73477,96090,F9FF0B000500,-0.7,1.1,0.5,
181,02/12/2020 19:43:06.277,9226,TAI_400 @B73477,96096,FBFF0B000500,-0.5,1.1,0.5,
182,02/12/2020 19:43:06.326,9275,TAI_400 @B73477,96102,FCFF0B000500,-0.4,1.1,0.5,
183,02/12/2020 19:43:06.375,9324,TAI_400 @B73477,96109,FCFF0B000500,-0.4,1.1,0.5,
184,02/12/2020 19:43:06.424,9373,TAI_400 @B73477,96115,FBFF0B000600,-0.5,1.1,0.6,
185,02/12/2020 19:43:06.473,9422,TAI_400 @B73477,96121,FAFF0B000500,-0.6,1.1,0.5,
186,02/12/2020 19:43:06.521,9470,TAI_400 @B73477,96127,FAFF0C000500,-0.6,1.2,0.5,
187,02/12/2020 19:43:06.570,9519,TAI_400 @B73477,96134,FCFF0D000600,-0.4,1.3,0.6,
188,02/12/2020 19:43:06.618,9567,TAI_400 @B73477,96140,FCFF0B000500,-0.4,1.1,0.5,
189,02/12/2020 19:43:06.667,9616,TAI_400 @B73477,96146,FCFF09000400,-0.4,0.9,0.4,
190,02/12/2020 19:43:06.766,9715,TAI_400 @B73477,96152,FBFF0B000500,-0.5,1.1,0.5,
191,02/12/2020 19:43:06.815,9764,TAI_400 @B73477,96159,FBFF0B000500,-0.5,1.1,0.5,
192,02/12/2020 19:43:06.862,9811,TAI_400 @B73477,96165,FCFF0D000500,-0.4,1.3,0.5,
193,02/12/2020 19:43:06.910,9859,TAI_400 @B73477,96171,FDFF0B000600,-0.3,1.1,0.6,
194,02/12/2020 19:43:06.959,9908,TAI_400 @B73477,96177,FCFF09000500,-0.4,0.9,0.5,
195,02/12/2020 19:43:07.008,9957,TAI_400 @B73477,96184,FAFF09000500,-0.6,0.9,0.5,
196,02/12/2020 19:43:07.058,10007,TAI_400 @B73477,96190,F9FF0B000500,-0.7,1.1,0.5,
197,02/12/2020 19:43:07.107,10056,TAI_400 @B73477,96196,FBFF0C000500,-0.5,1.2,0.5,
198,02/12/2020 19:43:07.155,10104,TAI_400 @B73477,96202,FCFF0B000600,-0.4,1.1,0.6,
199,02/12/2020 19:43:07.203,10152,TAI_400 @B73477,96209,FCFF0A000500,-0.4,1.0,0.5,
200,02/12/2020 19:43:07.252,10201,TAI_400 @B73477,96215,FCFF0A000400,-0.4,1.0,0.4,
201,02/12/2020 19:43:07.301,10250,TAI_400 @B73477,96221,F9FF0A000500,-0.7,1.0,0.5,
202,02/12/2020 19:43:07.354,10303,TAI_400 @B73477,96227,FBFF0C000500,-0.5,1.2,0.5,
203,02/12/2020 19:43:07.399,10348,TAI_400 @B73477,96234,FCFF0C000500,-0.4,1.2,0.5,
204,02/12/2020 19:43:07.447,10396,TAI_400 @B73477,96240,FDFF0A000500,-0.3,1.0,0.5,
205,02/12/2020 19:43:07.496,10445,TAI_400 @B73477,96246,FCFF0A000500,-0.4,1.0,0.5,
206,02/12/2020 19:43:07.544,10493,TAI_400 @B73477,96252,FAFF0A000500,-0.6,1.0,0.5,
207,02/12/2020 19:43:07.593,10542,TAI_400 @B73477,96259,FAFF0B000500,-0.6,1.1,0.5,
208,02/12/2020 19:43:07.643,10592,TAI_400 @B73477,96265,FCFF0C000500,-0.4,1.2,0.5,
209,02/12/2020 19:43:07.691,10640,TAI_400 @B73477,96271,FDFF0B000500,-0.3,1.1,0.5,
210,02/12/2020 19:43:07.742,10691,TAI_400 @B73477,96277,FCFF0A000500,-0.4,1.0,0.5,
211,02/12/2020 19:43:07.789,10738,TAI_400 @B73477,96284,FAFF0A000500,-0.6,1.0,0.5,
212,02/12/2020 19:43:07.838,10787,TAI_400 @B73477,96290,FAFF0B000500,-0.6,1.1,0.5,
213,02/12/2020 19:43:07.935,10884,TAI_400 @B73477,96296,FBFF0D000500,-0.5,1.3,0.5,
214,02/12/2020 19:43:07.983,10932,TAI_400 @B73477,96302,FCFF0B000500,-0.4,1.1,0.5,
215,02/12/2020 19:43:08.033,10982,TAI_400 @B73477,96309,FCFF0A000500,-0.4,1.0,0.5,
216,02/12/2020 19:43:08.081,11030,TAI_400 @B73477,96315,FBFF0A000500,-0.5,1.0,0.5,
217,02/12/2020 19:43:08.130,11079,TAI_400 @B73477,96321,FAFF0B000400,-0.6,1.1,0.4,
218,02/12/2020 19:43:08.178,11127,TAI_400 @B73477,96327,FAFF0D000500,-0.6,1.3,0.5,
219,02/12/2020 19:43:08.227,11176,TAI_400 @B73477,96334,FCFF0B000500,-0.4,1.1,0.5,
220,02/12/2020 19:43:08.276,11225,TAI_400 @B73477,96340,FCFF0A000400,-0.4,1.0,0.4,
221,02/12/2020 19:43:08.327,11276,TAI_400 @B73477,96346,FCFF0A000500,-0.4,1.0,0.5,
222,02/12/2020 19:43:08.373,11322,TAI_400 @B73477,96352,FBFF0A000400,-0.5,1.0,0.4,
223,02/12/2020 19:43:08.421,11370,TAI_400 @B73477,96359,FBFF0B000500,-0.5,1.1,0.5,
224,02/12/2020 19:43:08.471,11420,TAI_400 @B73477,96365,FCFF0C000500,-0.4,1.2,0.5,
225,02/12/2020 19:43:08.519,11468,TAI_400 @B73477,96371,FCFF0B000500,-0.4,1.1,0.5,
226,02/12/2020 19:43:08.568,11517,TAI_400 @B73477,96377,FCFF0A000500,-0.4,1.0,0.5,
227,02/12/2020 19:43:08.617,11566,TAI_400 @B73477,96384,FAFF0A000500,-0.6,1.0,0.5,
228,02/12/2020 19:43:08.666,11615,TAI_400 @B73477,96390,FBFF0B000500,-0.5,1.1,0.5,
229,02/12/2020 19:43:08.715,11664,TAI_400 @B73477,96396,FBFF0C000500,-0.5,1.2,0.5,
230,02/12/2020 19:43:08.763,11712,TAI_400 @B73477,96402,FCFF0C000500,-0.4,1.2,0.5,
231,02/12/2020 19:43:08.812,11761,TAI_400 @B73477,96409,FCFF0B000500,-0.4,1.1,0.5,
232,02/12/2020 19:43:08.860,11809,TAI_400 @B73477,96415,FBFF09000400,-0.5,0.9,0.4,
233,02/12/2020 19:43:08.909,11858,TAI_400 @B73477,96421,F9FF0B000500,-0.7,1.1,0.5,
234,02/12/2020 19:43:08.958,11907,TAI_400 @B73477,96427,FBFF0C000500,-0.5,1.2,0.5,
235,02/12/2020 19:43:09.056,12005,TAI_400 @B73477,96434,FCFF0B000500,-0.4,1.1,0.5,
236,02/12/2020 19:43:09.105,12054,TAI_400 @B73477,96440,FDFF0B000500,-0.3,1.1,0.5,
237,02/12/2020 19:43:09.154,12103,TAI_400 @B73477,96446,FBFF0A000500,-0.5,1.0,0.5,
238,02/12/2020 19:43:09.203,12152,TAI_400 @B73477,96452,FBFF0B000400,-0.5,1.1,0.4,
239,02/12/2020 19:43:09.251,12200,TAI_400 @B73477,96459,FAFF0B000500,-0.6,1.1,0.5,
240,02/12/2020 19:43:09.299,12248,TAI_400 @B73477,96465,FCFF0C000500,-0.4,1.2,0.5,
241,02/12/2020 19:43:09.348,12297,TAI_400 @B73477,96471,FCFF0B000500,-0.4,1.1,0.5,
242,02/12/2020 19:43:09.397,12346,TAI_400 @B73477,96477,FCFF09000500,-0.4,0.9,0.5,
243,02/12/2020 19:43:09.445,12394,TAI_400 @B73477,96484,FBFF0B000500,-0.5,1.1,0.5,
