Date,HostTimestamp (ms),NodeName,NodeTimestamp,RawData,X (mGa),Y (mGa),Z (mGa),
02/12/2020 19:35:32.610,34,TAI_400 @B73477,40069,E11B6115BC55,7137,5473,21948,
02/12/2020 19:35:32.658,82,TAI_400 @B73477,40075,F91B6615B655,7161,5478,21942,
02/12/2020 19:35:32.707,131,TAI_400 @B73477,40081,BA1B6315B055,7098,5475,21936,
02/12/2020 19:35:32.756,180,TAI_400 @B73477,40088,D01B5215B155,7120,5458,21937,
02/12/2020 19:35:32.805,229,TAI_400 @B73477,40094,D21B6A15AA55,7122,5482,21930,
02/12/2020 19:35:32.854,278,TAI_400 @B73477,40100,E21B6715B755,7138,5479,21943,
02/12/2020 19:35:32.902,327,TAI_400 @B73477,40106,EA1B6415B155,7146,5476,21937,
02/12/2020 19:35:32.951,375,TAI_400 @B73477,40113,CC1B5D15B155,7116,5469,21937,
02/12/2020 19:35:32.999,423,TAI_400 @B73477,40119,DB1B4B15BA55,7131,5451,21946,
02/12/2020 19:35:33.048,472,TAI_400 @B73477,40125,C61B6615AD55,7110,5478,21933,
02/12/2020 19:35:33.097,521,TAI_400 @B73477,40131,D51B5B15BC55,7125,5467,21948,
02/12/2020 19:35:33.145,569,TAI_400 @B73477,40138,021C7015B055,7170,5488,21936,
02/12/2020 19:35:33.196,620,TAI_400 @B73477,40144,D81B6115B955,7128,5473,21945,
02/12/2020 19:35:33.292,716,TAI_400 @B73477,40150,E21B4C15B355,7138,5452,21939,
02/12/2020 19:35:33.341,765,TAI_400 @B73477,40156,CD1B6415B355,7117,5476,21939,
02/12/2020 19:35:33.390,814,TAI_400 @B73477,40163,CF1B5D15B755,7119,5469,21943,
02/12/2020 19:35:33.439,863,TAI_400 @B73477,40169,ED1B7315BA55,7149,5491,21946,
02/12/2020 19:35:33.489,913,TAI_400 @B73477,40175,D51B6015BD55,7125,5472,21949,
02/12/2020 19:35:33.536,960,TAI_400 @B73477,40181,F01B5815B655,7152,5464,21942,
02/12/2020 19:35:33.585,1009,TAI_400 @B73477,40188,C31B5B15A755,7107,5467,21927,
02/12/2020 19:35:33.633,1057,TAI_400 @B73477,40194,AF1B6015BC55,7087,5472,21948,
02/12/2020 19:35:33.682,1106,TAI_400 @B73477,40200,EA1B7315B055,7146,5491,21936,
02/12/2020 19:35:33.731,1155,TAI_400 @B73477,40206,C91B6A15BA55,7113,5482,21946,
02/12/2020 19:35:33.782,1206,TAI_400 @B73477,40213,F11B4C15B955,7153,5452,21945,
02/12/2020 19:35:33.831,1255,TAI_400 @B73477,40219,D01B6115A555,7120,5473,21925,
02/12/2020 19:35:33.880,1304,TAI_400 @B73477,40225,AF1B6615B355,7087,5478,21939,
02/12/2020 19:35:33.926,1350,TAI_400 @B73477,40231,DC1B7315B655,7132,5491,21942,
02/12/2020 19:35:33.975,1399,TAI_400 @B73477,40238,CA1B6A15B455,7114,5482,21940,
02/12/2020 19:35:34.023,1447,TAI_400 @B73477,40244,F71B5A15B355,7159,5466,21939,
02/12/2020 19:35:34.072,1496,TAI_400 @B73477,40250,DB1B6615AD55,7131,5478,21933,
02/12/2020 19:35:34.121,1545,TAI_400 @B73477,40256,B21B6115A855,7090,5473,21928,
02/12/2020 19:35:34.170,1594,TAI_400 @B73477,40263,D21B7315B155,7122,5491,21937,
02/12/2020 19:35:34.219,1643,TAI_400 @B73477,40269,D01B6D15B455,7120,5485,21940,
02/12/2020 19:35:34.267,1691,TAI_400 @B73477,40275,FF1B5A15C255,7167,5466,21954,
02/12/2020 19:35:34.315,1740,TAI_400 @B73477,40281,DE1B6115B455,7134,5473,21940,
02/12/2020 19:35:34.413,1837,TAI_400 @B73477,40288,9A1B5715AB55,7066,5463,21931,
02/12/2020 19:35:34.463,1887,TAI_400 @B73477,40294,D51B5E15B455,7125,5470,21940,
02/12/2020 19:35:34.511,1935,TAI_400 @B73477,40300,CA1B6C15AD55,7114,5484,21933,
02/12/2020 19:35:34.560,1984,TAI_400 @B73477,40306,091C6615BD55,7177,5478,21949,
02/12/2020 19:35:34.608,2032,TAI_400 @B73477,40313,E11B6715A855,7137,5479,21928,
02/12/2020 19:35:34.657,2081,TAI_400 @B73477,40319,B81B5A15B355,7096,5466,21939,
02/12/2020 19:35:34.706,2130,TAI_400 @B73477,40325,D51B5715AE55,7125,5463,21934,
02/12/2020 19:35:34.755,2179,TAI_400 @B73477,40331,BD1B5B15AE55,7101,5467,21934,
02/12/2020 19:35:34.803,2227,TAI_400 @B73477,40338,F91B6015B655,7161,5472,21942,
02/12/2020 19:35:34.853,2277,TAI_400 @B73477,40344,DF1B6615B455,7135,5478,21940,
02/12/2020 19:35:34.901,2325,TAI_400 @B73477,40350,C11B5815AD55,7105,5464,21933,
02/12/2020 19:35:34.950,2374,TAI_400 @B73477,40356,DE1B5B15AD55,7134,5467,21933,
02/12/2020 19:35:34.998,2422,TAI_400 @B73477,40363,AB1B6915B455,7083,5481,21940,
02/12/2020 19:35:35.047,2471,TAI_400 @B73477,40369,F31B6015B755,7155,5472,21943,
02/12/2020 19:35:35.095,2519,TAI_400 @B73477,40375,E21B6C15B055,7138,5484,21936,
02/12/2020 19:35:35.144,2568,TAI_400 @B73477,40381,CA1B5A15B355,7114,5466,21939,
02/12/2020 19:35:35.193,2617,TAI_400 @B73477,40388,DC1B5415AE55,7132,5460,21934,
02/12/2020 19:35:35.242,2666,TAI_400 @B73477,40394,BB1B7315A555,7099,5491,21925,
02/12/2020 19:35:35.291,2715,TAI_400 @B73477,40400,F91B6615B755,7161,5478,21943,
02/12/2020 19:35:35.340,2764,TAI_400 @B73477,40406,E71B6915B755,7143,5481,21943,
02/12/2020 19:35:35.390,2814,TAI_400 @B73477,40413,D51B5715BA55,7125,5463,21946,
02/12/2020 19:35:35.437,2861,TAI_400 @B73477,40419,E11B5415B355,7137,5460,21939,
02/12/2020 19:35:35.485,2909,TAI_400 @B73477,40425,AC1B6915A455,7084,5481,21924,
