Date,HostTimestamp (ms),NodeName,NodeTimestamp,RawData,X (dps),Y (dps),Z (dps),
20/10/202020/10/202017:35:44.029,4,TAI_400 @B73477,19211,FEFF07000400,-0.2,0.7,0.4,
20/10/2020 17:35:44.077,52,TAI_400 @B73477,19217,F9FF0B000400,-0.7,1.1,0.4,
20/10/2020 17:35:44.127,102,TAI_400 @B73477,19223,FEFF0B000400,-0.2,1.1,0.4,
20/10/2020 17:35:44.175,150,TAI_400 @B73477,19230,FCFF07000300,-0.4,0.7,0.3,
20/10/2020 17:35:44.223,199,TAI_400 @B73477,19236,F9FF0C000400,-0.7,1.2,0.4,
20/10/2020 17:35:44.272,247,TAI_400 @B73477,19242,FFFF0A000400,-0.1,1.0,0.4,
20/10/2020 17:35:44.321,296,TAI_400 @B73477,19248,FBFF07000300,-0.5,0.7,0.3,
20/10/2020 17:35:44.370,345,TAI_400 @B73477,19255,FBFF0D000400,-0.5,1.3,0.4,
20/10/2020 17:35:44.419,394,TAI_400 @B73477,19261,FEFF09000400,-0.2,0.9,0.4,
20/10/2020 17:35:44.468,443,TAI_400 @B73477,19267,F9FF09000400,-0.7,0.9,0.4,
20/10/2020 17:35:44.517,492,TAI_400 @B73477,19273,FCFF0E000400,-0.4,1.4,0.4,
20/10/2020 17:35:44.566,541,TAI_400 @B73477,19280,FEFF07000400,-0.2,0.7,0.4,
20/10/2020 17:35:44.616,591,TAI_400 @B73477,19286,F9FF0A000300,-0.7,1.0,0.3,
20/10/2020 17:35:44.663,638,TAI_400 @B73477,19292,FEFF0B000400,-0.2,1.1,0.4,
20/10/2020 17:35:44.711,686,TAI_400 @B73477,19298,FDFF07000400,-0.3,0.7,0.4,
20/10/2020 17:35:44.761,736,TAI_400 @B73477,19305,FBFF0C000400,-0.5,1.2,0.4,
20/10/2020 17:35:44.809,784,TAI_400 @B73477,19311,FFFF0A000400,-0.1,1.0,0.4,
20/10/2020 17:35:44.857,832,TAI_400 @B73477,19317,FBFF07000300,-0.5,0.7,0.3,
20/10/2020 17:35:44.955,930,TAI_400 @B73477,19323,FAFF0D000400,-0.6,1.3,0.4,
20/10/2020 17:35:45.004,979,TAI_400 @B73477,19330,FEFF09000400,-0.2,0.9,0.4,
20/10/2020 17:35:45.053,1028,TAI_400 @B73477,19336,F9FF09000400,-0.7,0.9,0.4,
20/10/2020 17:35:45.102,1077,TAI_400 @B73477,19342,FCFF0E000400,-0.4,1.4,0.4,
20/10/2020 17:35:45.150,1125,TAI_400 @B73477,19348,FEFF07000400,-0.2,0.7,0.4,
20/10/2020 17:35:45.201,1176,TAI_400 @B73477,19355,F9FF0A000400,-0.7,1.0,0.4,
20/10/2020 17:35:45.248,1223,TAI_400 @B73477,19361,FDFF0D000400,-0.3,1.3,0.4,
20/10/2020 17:35:45.299,1274,TAI_400 @B73477,19367,FCFF07000400,-0.4,0.7,0.4,
20/10/2020 17:35:45.346,1321,TAI_400 @B73477,19373,FAFF0B000400,-0.6,1.1,0.4,
20/10/2020 17:35:45.393,1368,TAI_400 @B73477,19380,FFFF0B000400,-0.1,1.1,0.4,
20/10/2020 17:35:45.442,1417,TAI_400 @B73477,19386,FCFF07000400,-0.4,0.7,0.4,
20/10/2020 17:35:45.491,1466,TAI_400 @B73477,19392,FBFF0D000400,-0.5,1.3,0.4,
20/10/2020 17:35:45.540,1515,TAI_400 @B73477,19398,FFFF09000400,-0.1,0.9,0.4,
20/10/2020 17:35:45.589,1564,TAI_400 @B73477,19405,FAFF08000300,-0.6,0.8,0.3,
20/10/2020 17:35:45.638,1613,TAI_400 @B73477,19411,FDFF0D000400,-0.3,1.3,0.4,
20/10/2020 17:35:45.686,1661,TAI_400 @B73477,19417,FEFF08000400,-0.2,0.8,0.4,
20/10/2020 17:35:45.735,1710,TAI_400 @B73477,19423,F9FF0A000300,-0.7,1.0,0.3,
20/10/2020 17:35:45.784,1759,TAI_400 @B73477,19430,FCFF0D000400,-0.4,1.3,0.4,
20/10/2020 17:35:45.832,1807,TAI_400 @B73477,19436,FDFF07000400,-0.3,0.7,0.4,
20/10/2020 17:35:45.882,1857,TAI_400 @B73477,19442,F9FF0B000400,-0.7,1.1,0.4,
20/10/2020 17:35:45.931,1906,TAI_400 @B73477,19448,FFFF0B000400,-0.1,1.1,0.4,
20/10/2020 17:35:45.978,1953,TAI_400 @B73477,19455,FBFF07000300,-0.5,0.7,0.3,
20/10/2020 17:35:46.027,2002,TAI_400 @B73477,19461,FBFF0C000400,-0.5,1.2,0.4,
20/10/2020 17:35:46.126,2101,TAI_400 @B73477,19467,000009000400,0.0,0.9,0.4,
