Date,HostTimestamp (ms),NodeName,NodeTimestamp,RawData,X (mg),Y (mg),Z (mg),
03/12/2020 12:44:42.075,5333,TAI_400 @B73477,85502,DFFFDDFF0004,-33,-35,1024,
03/12/2020 12:44:42.123,5381,TAI_400 @B73477,85508,D0FF0800FC03,-48,8,1020,
03/12/2020 12:44:42.174,5432,TAI_400 @B73477,85514,E3FFE2FF0304,-29,-30,1027,
03/12/2020 12:44:42.222,5480,TAI_400 @B73477,85520,E2FF0C00EB03,-30,12,1003,
03/12/2020 12:44:42.269,5527,TAI_400 @B73477,85527,C3FFE4FFFA03,-61,-28,1018,
03/12/2020 12:44:42.318,5576,TAI_400 @B73477,85533,E5FF0500EE03,-27,5,1006,
03/12/2020 12:44:42.367,5625,TAI_400 @B73477,85539,C3FFEBFFE703,-61,-21,999,
03/12/2020 12:44:42.417,5675,TAI_400 @B73477,85545,F3FF0A00FE03,-13,10,1022,
03/12/2020 12:44:42.465,5723,TAI_400 @B73477,85552,D0FFEEFFF003,-48,-18,1008,
03/12/2020 12:44:42.516,5773,TAI_400 @B73477,85558,F7FF0C00FF03,-9,12,1023,
03/12/2020 12:44:42.564,5822,TAI_400 @B73477,85564,C4FFF1FFF603,-60,-15,1014,
03/12/2020 12:44:42.611,5869,TAI_400 @B73477,85570,E4FFFEFF0404,-28,-2,1028,
03/12/2020 12:44:42.709,5967,TAI_400 @B73477,85577,C0FFF4FFFD03,-64,-12,1021,
03/12/2020 12:44:42.758,6016,TAI_400 @B73477,85583,F0FFF5FFF603,-16,-11,1014,
03/12/2020 12:44:42.806,6064,TAI_400 @B73477,85589,D7FF0600E503,-41,6,997,
03/12/2020 12:44:42.855,6113,TAI_400 @B73477,85595,E9FFF3FF0604,-23,-13,1030,
03/12/2020 12:44:42.904,6162,TAI_400 @B73477,85602,D6FF0C00EC03,-42,12,1004,
03/12/2020 12:44:42.952,6210,TAI_400 @B73477,85608,DEFFE5FF0404,-34,-27,1028,
03/12/2020 12:44:43.001,6259,TAI_400 @B73477,85614,CFFF0800E903,-49,8,1001,
03/12/2020 12:44:43.050,6308,TAI_400 @B73477,85620,E4FFE4FF0304,-28,-28,1027,
03/12/2020 12:44:43.099,6357,TAI_400 @B73477,85627,E5FF0F00FA03,-27,15,1018,
03/12/2020 12:44:43.148,6406,TAI_400 @B73477,85633,D2FFE4FFFC03,-46,-28,1020,
03/12/2020 12:44:43.197,6455,TAI_400 @B73477,85639,D7FF1B000004,-41,27,1024,
03/12/2020 12:44:43.245,6503,TAI_400 @B73477,85645,C4FFDEFF0E04,-60,-34,1038,
03/12/2020 12:44:43.294,6552,TAI_400 @B73477,85652,DFFF0F000404,-33,15,1028,
03/12/2020 12:44:43.392,6650,TAI_400 @B73477,85664,D4FFF5FF0704,-44,-11,1031,
03/12/2020 12:44:43.391,6649,TAI_400 @B73477,85658,CCFFEFFFFF03,-52,-17,1023,
03/12/2020 12:44:43.442,6700,TAI_400 @B73477,85670,C0FF0300F103,-64,3,1009,
03/12/2020 12:44:43.489,6747,TAI_400 @B73477,85677,E3FFFDFF0404,-29,-3,1028,
03/12/2020 12:44:43.538,6796,TAI_400 @B73477,85683,BAFFF4FFEB03,-70,-12,1003,
03/12/2020 12:44:43.586,6844,TAI_400 @B73477,85689,ECFFFEFF0B04,-20,-2,1035,
03/12/2020 12:44:43.635,6893,TAI_400 @B73477,85695,D5FF1700ED03,-43,23,1005,
03/12/2020 12:44:43.684,6942,TAI_400 @B73477,85702,E5FFEAFF0404,-27,-22,1028,
03/12/2020 12:44:43.732,6990,TAI_400 @B73477,85708,D0FF0400F203,-48,4,1010,
03/12/2020 12:44:43.781,7039,TAI_400 @B73477,85714,D0FFDAFFFE03,-48,-38,1022,
03/12/2020 12:44:43.830,7088,TAI_400 @B73477,85720,E3FFFDFFEE03,-29,-3,1006,
03/12/2020 12:44:43.927,7185,TAI_400 @B73477,85727,D7FFE6FFFA03,-41,-26,1018,
03/12/2020 12:44:43.976,7234,TAI_400 @B73477,85733,D3FF0C00F203,-45,12,1010,
03/12/2020 12:44:44.025,7283,TAI_400 @B73477,85739,D6FFE3FFF403,-42,-29,1012,
03/12/2020 12:44:44.073,7331,TAI_400 @B73477,85745,E5FF0100F403,-27,1,1012,
03/12/2020 12:44:44.122,7380,TAI_400 @B73477,85752,D3FFE3FF0404,-45,-29,1028,
03/12/2020 12:44:44.171,7429,TAI_400 @B73477,85758,D8FF0600FF03,-40,6,1023,
03/12/2020 12:44:44.219,7477,TAI_400 @B73477,85764,CDFFE4FFFB03,-51,-28,1019,
03/12/2020 12:44:44.269,7527,TAI_400 @B73477,85770,E6FF03000004,-26,3,1024,
03/12/2020 12:44:44.318,7576,TAI_400 @B73477,85777,C5FFE6FF0404,-59,-26,1028,
03/12/2020 12:44:44.366,7624,TAI_400 @B73477,85783,F4FFF8FFFE03,-12,-8,1022,
03/12/2020 12:44:44.414,7672,TAI_400 @B73477,85789,C4FFF5FFEB03,-60,-11,1003,
03/12/2020 12:44:44.464,7722,TAI_400 @B73477,85795,F6FFFBFFFC03,-10,-5,1020,
03/12/2020 12:44:44.514,7772,TAI_400 @B73477,85802,D2FF0700E303,-46,7,995,
03/12/2020 12:44:44.561,7819,TAI_400 @B73477,85808,DAFFF2FF0904,-38,-14,1033,
03/12/2020 12:44:44.610,7868,TAI_400 @B73477,85814,CEFF0A00ED03,-50,10,1005,
03/12/2020 12:44:44.659,7917,TAI_400 @B73477,85820,E6FFE5FF0304,-26,-27,1027,
03/12/2020 12:44:44.708,7966,TAI_400 @B73477,85827,E0FF1500E903,-32,21,1001,
03/12/2020 12:44:44.756,8014,TAI_400 @B73477,85833,D8FFE5FFF703,-40,-27,1015,
03/12/2020 12:44:44.805,8063,TAI_400 @B73477,85839,D9FF0D00EF03,-39,13,1007,
03/12/2020 12:44:44.854,8112,TAI_400 @B73477,85845,D4FFE3FFFA03,-44,-29,1018,
03/12/2020 12:44:44.902,8160,TAI_400 @B73477,85852,E6FF0B00FC03,-26,11,1020,
03/12/2020 12:44:44.951,8209,TAI_400 @B73477,85858,D4FFEAFFF603,-44,-22,1014,
03/12/2020 12:44:45.000,8258,TAI_400 @B73477,85864,E8FF1200F403,-24,18,1012,
