Date,HostTimestamp (ms),NodeName,NodeTimestamp,RawData,X (mGa),Y (mGa),Z (mGa),
20/10/2020 17:37:49.170,11,TAI_400 @B73477,34761,D21939152254,6610,5433,21538,
20/10/2020 17:37:49.219,60,TAI_400 @B73477,34768,D51933152454,6613,5427,21540,
20/10/2020 17:37:49.268,109,TAI_400 @B73477,34774,861942151F54,6534,5442,21535,
20/10/2020 17:37:49.317,158,TAI_400 @B73477,34780,AD1948151C54,6573,5448,21532,
20/10/2020 17:37:49.365,206,TAI_400 @B73477,34786,DA1927152254,6618,5415,21538,
20/10/2020 17:37:49.413,254,TAI_400 @B73477,34793,BA1930151E54,6586,5424,21534,
20/10/2020 17:37:49.462,303,TAI_400 @B73477,34799,D11937152254,6609,5431,21538,
20/10/2020 17:37:49.512,353,TAI_400 @B73477,34805,C51925151054,6597,5413,21520,
20/10/2020 17:37:49.561,402,TAI_400 @B73477,34811,B01945152154,6576,5445,21537,
20/10/2020 17:37:49.609,450,TAI_400 @B73477,34818,C31949152254,6595,5449,21538,
20/10/2020 17:37:49.658,499,TAI_400 @B73477,34824,9F1933152A54,6559,5427,21546,
20/10/2020 17:37:49.707,548,TAI_400 @B73477,34830,C91954152154,6601,5460,21537,
20/10/2020 17:37:49.756,597,TAI_400 @B73477,34836,B31933152154,6579,5427,21537,
20/10/2020 17:37:49.804,645,TAI_400 @B73477,34843,BC1930152454,6588,5424,21540,
20/10/2020 17:37:49.853,694,TAI_400 @B73477,34849,D71940152554,6615,5440,21541,
20/10/2020 17:37:49.902,743,TAI_400 @B73477,34855,C21937152854,6594,5431,21544,
20/10/2020 17:37:49.950,791,TAI_400 @B73477,34861,95193F151F54,6549,5439,21535,
20/10/2020 17:37:49.998,839,TAI_400 @B73477,34868,D8193F152754,6616,5439,21543,
20/10/2020 17:37:50.049,890,TAI_400 @B73477,34874,A81940152454,6568,5440,21540,
20/10/2020 17:37:50.098,939,TAI_400 @B73477,34880,961946152A54,6550,5446,21546,
20/10/2020 17:37:50.145,986,TAI_400 @B73477,34886,E01931152254,6624,5425,21538,
20/10/2020 17:37:50.193,1034,TAI_400 @B73477,34893,CF192D151C54,6607,5421,21532,
20/10/2020 17:37:50.293,1134,TAI_400 @B73477,34899,AD1945151F54,6573,5445,21535,
20/10/2020 17:37:50.340,1181,TAI_400 @B73477,34905,E41930151F54,6628,5424,21535,
20/10/2020 17:37:50.389,1230,TAI_400 @B73477,34911,AD1936151C54,6573,5430,21532,
20/10/2020 17:37:50.438,1279,TAI_400 @B73477,34918,AD1954152254,6573,5460,21538,
20/10/2020 17:37:50.486,1327,TAI_400 @B73477,34924,BF1934152254,6591,5428,21538,
20/10/2020 17:37:50.534,1375,TAI_400 @B73477,34930,B01934152254,6576,5428,21538,
20/10/2020 17:37:50.583,1424,TAI_400 @B73477,34936,E11942151F54,6625,5442,21535,
20/10/2020 17:37:50.632,1473,TAI_400 @B73477,34943,B91927152554,6585,5415,21541,
20/10/2020 17:37:50.682,1523,TAI_400 @B73477,34949,CF193D151954,6607,5437,21529,
20/10/2020 17:37:50.731,1572,TAI_400 @B73477,34955,CB1949151C54,6603,5449,21532,
20/10/2020 17:37:50.779,1620,TAI_400 @B73477,34961,A4193F151F54,6564,5439,21535,
20/10/2020 17:37:50.828,1669,TAI_400 @B73477,34968,A71943151F54,6567,5443,21535,
20/10/2020 17:37:50.877,1718,TAI_400 @B73477,34974,E01936151F54,6624,5430,21535,
20/10/2020 17:37:50.925,1766,TAI_400 @B73477,34980,98193C151B54,6552,5436,21531,
20/10/2020 17:37:50.974,1815,TAI_400 @B73477,34986,C91937152854,6601,5431,21544,
20/10/2020 17:37:51.022,1863,TAI_400 @B73477,34993,E11933152154,6625,5427,21537,
20/10/2020 17:37:51.071,1912,TAI_400 @B73477,34999,A1193F151954,6561,5439,21529,
20/10/2020 17:37:51.120,1961,TAI_400 @B73477,35005,A51951152854,6565,5457,21544,
20/10/2020 17:37:51.169,2010,TAI_400 @B73477,35011,CB192A152154,6603,5418,21537,
20/10/2020 17:37:51.218,2059,TAI_400 @B73477,35018,991946152554,6553,5446,21541,
20/10/2020 17:37:51.266,2107,TAI_400 @B73477,35024,BA193C152754,6586,5436,21543,
20/10/2020 17:37:51.316,2157,TAI_400 @B73477,35030,C21931151F54,6594,5425,21535,
20/10/2020 17:37:51.364,2205,TAI_400 @B73477,35036,C01940151F54,6592,5440,21535,
20/10/2020 17:37:51.461,2302,TAI_400 @B73477,35043,CB1942151C54,6603,5442,21532,
20/10/2020 17:37:51.511,2352,TAI_400 @B73477,35049,C01931151C54,6592,5425,21532,
20/10/2020 17:37:51.558,2399,TAI_400 @B73477,35055,D1194B151854,6609,5451,21528,
20/10/2020 17:37:51.607,2448,TAI_400 @B73477,35061,B1193D152454,6577,5437,21540,
