Date,HostTimestamp (ms),NodeName,NodeTimestamp,RawData,X (mGa),Y (mGa),Z (mGa),
02/12/2020 19:38:03.100,7,TAI_400 @B73477,58626,D51B4B159B55,7125,5451,21915,
02/12/2020 19:38:03.150,57,TAI_400 @B73477,58633,BE1B6D159255,7102,5485,21906,
02/12/2020 19:38:03.199,106,TAI_400 @B73477,58639,BB1B5B159955,7099,5467,21913,
02/12/2020 19:38:03.248,155,TAI_400 @B73477,58645,F71B5A159B55,7159,5466,21915,
02/12/2020 19:38:03.296,203,TAI_400 @B73477,58651,BA1B57159655,7098,5463,21910,
02/12/2020 19:38:03.344,252,TAI_400 @B73477,58658,D51B4B159C55,7125,5451,21916,
02/12/2020 19:38:03.393,300,TAI_400 @B73477,58664,C11B6A158C55,7105,5482,21900,
02/12/2020 19:38:03.441,348,TAI_400 @B73477,58670,B21B5E159855,7090,5470,21912,
02/12/2020 19:38:03.490,397,TAI_400 @B73477,58676,EA1B54159E55,7146,5460,21918,
02/12/2020 19:38:03.540,447,TAI_400 @B73477,58683,CC1B5A159055,7116,5466,21904,
02/12/2020 19:38:03.588,495,TAI_400 @B73477,58689,D31B4C159855,7123,5452,21912,
02/12/2020 19:38:03.637,544,TAI_400 @B73477,58695,B71B69159555,7095,5481,21909,
02/12/2020 19:38:03.686,593,TAI_400 @B73477,58701,BD1B6115A255,7101,5473,21922,
02/12/2020 19:38:03.735,642,TAI_400 @B73477,58708,081C63159B55,7176,5475,21915,
02/12/2020 19:38:03.784,691,TAI_400 @B73477,58714,D01B63159B55,7120,5475,21915,
02/12/2020 19:38:03.832,739,TAI_400 @B73477,58720,D61B54159055,7126,5460,21904,
02/12/2020 19:38:03.880,787,TAI_400 @B73477,58726,B41B64158F55,7092,5476,21903,
02/12/2020 19:38:03.929,836,TAI_400 @B73477,58733,AE1B5B159255,7086,5467,21906,
02/12/2020 19:38:03.978,885,TAI_400 @B73477,58739,001C63159E55,7168,5475,21918,
02/12/2020 19:38:04.027,934,TAI_400 @B73477,58745,D61B6C159855,7126,5484,21912,
02/12/2020 19:38:04.124,1031,TAI_400 @B73477,58751,CA1B54159B55,7114,5460,21915,
02/12/2020 19:38:04.174,1081,TAI_400 @B73477,58758,AF1B63158F55,7087,5475,21903,
02/12/2020 19:38:04.222,1129,TAI_400 @B73477,58764,AC1B58159055,7084,5464,21904,
02/12/2020 19:38:04.271,1178,TAI_400 @B73477,58770,E41B61159655,7140,5473,21910,
02/12/2020 19:38:04.319,1226,TAI_400 @B73477,58776,C71B61159655,7111,5473,21910,
02/12/2020 19:38:04.368,1275,TAI_400 @B73477,58783,DC1B3D159955,7132,5437,21913,
02/12/2020 19:38:04.416,1323,TAI_400 @B73477,58789,BA1B5D158D55,7098,5469,21901,
02/12/2020 19:38:04.466,1373,TAI_400 @B73477,58795,AB1B51159355,7083,5457,21907,
