Date,HostTimestamp (ms),NodeName,NodeTimestamp,RawData,X (mg),Y (mg),Z (mg),
02/12/2020 19:38:03.100,7,TAI_400 @B73477,58626,F8FFF5FFF203,-8,-11,1010,
02/12/2020 19:38:03.150,57,TAI_400 @B73477,58633,F2FFFAFFF903,-14,-6,1017,
02/12/2020 19:38:03.199,106,TAI_400 @B73477,58639,F1FFF2FFF403,-15,-14,1012,
02/12/2020 19:38:03.247,154,TAI_400 @B73477,58645,EAFFF8FFFB03,-22,-8,1019,
02/12/2020 19:38:03.295,202,TAI_400 @B73477,58651,F1FFFBFFFC03,-15,-5,1020,
02/12/2020 19:38:03.344,251,TAI_400 @B73477,58658,EFFFFAFFF303,-17,-6,1011,
02/12/2020 19:38:03.393,300,TAI_400 @B73477,58664,F0FFFBFFF903,-16,-5,1017,
02/12/2020 19:38:03.441,348,TAI_400 @B73477,58670,F0FFFBFFFA03,-16,-5,1018,
02/12/2020 19:38:03.490,397,TAI_400 @B73477,58676,F0FFF8FFF703,-16,-8,1015,
02/12/2020 19:38:03.540,447,TAI_400 @B73477,58683,EDFFF9FFFA03,-19,-7,1018,
02/12/2020 19:38:03.588,495,TAI_400 @B73477,58689,F4FFF7FF0004,-12,-9,1024,
02/12/2020 19:38:03.637,544,TAI_400 @B73477,58695,F2FFF6FFF603,-14,-10,1014,
02/12/2020 19:38:03.686,593,TAI_400 @B73477,58701,F3FFF7FFF203,-13,-9,1010,
02/12/2020 19:38:03.735,642,TAI_400 @B73477,58708,F0FFF6FFFA03,-16,-10,1018,
02/12/2020 19:38:03.784,691,TAI_400 @B73477,58714,EFFFF4FFF903,-17,-12,1017,
02/12/2020 19:38:03.832,739,TAI_400 @B73477,58720,EEFFF6FFFD03,-18,-10,1021,
02/12/2020 19:38:03.880,787,TAI_400 @B73477,58726,F3FFF5FFF903,-13,-11,1017,
02/12/2020 19:38:03.929,836,TAI_400 @B73477,58733,EFFFF6FFF703,-17,-10,1015,
02/12/2020 19:38:03.978,885,TAI_400 @B73477,58739,F1FFF5FFF703,-15,-11,1015,
02/12/2020 19:38:04.026,933,TAI_400 @B73477,58745,F3FFF9FFFA03,-13,-7,1018,
02/12/2020 19:38:04.124,1031,TAI_400 @B73477,58751,EFFFF5FFFA03,-17,-11,1018,
02/12/2020 19:38:04.174,1080,TAI_400 @B73477,58758,F3FFF9FFF603,-13,-7,1014,
