Date,HostTimestamp (ms),NodeName,NodeTimestamp,RawData,X (mGa),Y (mGa),Z (mGa),
20/10/2020 18:05:21.262,20,TAI_400 @B73477,14167,921AB914C654,6802,5305,21702,
20/10/2020 18:05:21.312,70,TAI_400 @B73477,14173,521AB514C154,6738,5301,21697,
20/10/2020 18:05:21.361,119,TAI_400 @B73477,14179,6D1AB314C054,6765,5299,21696,
20/10/2020 18:05:21.410,168,TAI_400 @B73477,14185,7A1ABB14B854,6778,5307,21688,
20/10/2020 18:05:21.458,216,TAI_400 @B73477,14192,501AB814BE54,6736,5304,21694,
20/10/2020 18:05:21.507,265,TAI_400 @B73477,14198,4D1AC214C754,6733,5314,21703,
20/10/2020 18:05:21.556,314,TAI_400 @B73477,14204,8B1AAF14BD54,6795,5295,21693,
20/10/2020 18:05:21.604,362,TAI_400 @B73477,14210,6B1AA614C154,6763,5286,21697,
20/10/2020 18:05:21.653,411,TAI_400 @B73477,14217,5F1AB814C954,6751,5304,21705,
20/10/2020 18:05:21.702,460,TAI_400 @B73477,14223,8B1AA414C154,6795,5284,21697,
20/10/2020 18:05:21.751,509,TAI_400 @B73477,14229,621AB014C054,6754,5296,21696,
20/10/2020 18:05:21.799,557,TAI_400 @B73477,14235,6B1AC814C754,6763,5320,21703,
20/10/2020 18:05:21.848,606,TAI_400 @B73477,14242,561AB214BD54,6742,5298,21693,
20/10/2020 18:05:21.897,655,TAI_400 @B73477,14248,561AB814BA54,6742,5304,21690,
20/10/2020 18:05:21.946,704,TAI_400 @B73477,14254,681AC414C654,6760,5316,21702,
20/10/2020 18:05:21.995,753,TAI_400 @B73477,14260,471AAD14B554,6727,5293,21685,
20/10/2020 18:05:22.094,852,TAI_400 @B73477,14267,701AB314BE54,6768,5299,21694,
20/10/2020 18:05:22.140,899,TAI_400 @B73477,14273,941AB214BD54,6804,5298,21693,
20/10/2020 18:05:22.189,947,TAI_400 @B73477,14279,491AB914B854,6729,5305,21688,
20/10/2020 18:05:22.238,996,TAI_400 @B73477,14285,801AB514C454,6784,5301,21700,
20/10/2020 18:05:22.287,1045,TAI_400 @B73477,14292,791AA914BB54,6777,5289,21691,
20/10/2020 18:05:22.336,1094,TAI_400 @B73477,14298,441AC114C454,6724,5313,21700,
20/10/2020 18:05:22.385,1143,TAI_400 @B73477,14304,641ABE14C654,6756,5310,21702,
20/10/2020 18:05:22.434,1192,TAI_400 @B73477,14310,701AAC14C354,6768,5292,21699,
20/10/2020 18:05:22.482,1240,TAI_400 @B73477,14317,6E1AAF14BE54,6766,5295,21694,
20/10/2020 18:05:22.531,1289,TAI_400 @B73477,14323,791AB214C654,6777,5298,21702,
20/10/2020 18:05:22.580,1338,TAI_400 @B73477,14329,761AA314BA54,6774,5283,21690,
20/10/2020 18:05:22.630,1388,TAI_400 @B73477,14335,681AB314BB54,6760,5299,21691,
20/10/2020 18:05:22.677,1435,TAI_400 @B73477,14342,701AC214C754,6768,5314,21703,
20/10/2020 18:05:22.725,1483,TAI_400 @B73477,14348,471AB514BB54,6727,5301,21691,
20/10/2020 18:05:22.774,1532,TAI_400 @B73477,14354,701ABB14BB54,6768,5307,21691,
20/10/2020 18:05:22.823,1581,TAI_400 @B73477,14360,5B1AB814BE54,6747,5304,21694,
20/10/2020 18:05:22.872,1630,TAI_400 @B73477,14367,341AB514BA54,6708,5301,21690,
20/10/2020 18:05:22.921,1679,TAI_400 @B73477,14373,801AB514C954,6784,5301,21705,
20/10/2020 18:05:22.969,1727,TAI_400 @B73477,14379,891AAF14BE54,6793,5295,21694,
20/10/2020 18:05:23.018,1776,TAI_400 @B73477,14385,4C1ABB14BA54,6732,5307,21690,
