Date,HostTimestamp (ms),NodeName,NodeTimestamp,RawData,X (mg),Y (mg),Z (mg),
20/10/2020 17:43:50.602,35,TAI_400 @B73477,79651,1E00D9FFF703,30,-39,1015,
20/10/2020 17:43:50.700,133,TAI_400 @B73477,79657,1400DEFFF503,20,-34,1013,
20/10/2020 17:43:50.749,182,TAI_400 @B73477,79664,1C00DAFFFF03,28,-38,1023,
20/10/2020 17:43:50.799,232,TAI_400 @B73477,79670,1A00D2FFFB03,26,-46,1019,
20/10/2020 17:43:50.846,279,TAI_400 @B73477,79676,1200E5FFFB03,18,-27,1019,
20/10/2020 17:43:50.898,331,TAI_400 @B73477,79682,2600E2FFF003,38,-30,1008,
20/10/2020 17:43:50.944,377,TAI_400 @B73477,79689,1500D5FFF303,21,-43,1011,
20/10/2020 17:43:50.992,425,TAI_400 @B73477,79695,1100DEFFF203,17,-34,1010,
20/10/2020 17:43:51.042,475,TAI_400 @B73477,79701,2100DCFF0204,33,-36,1026,
20/10/2020 17:43:51.090,523,TAI_400 @B73477,79707,1F00D2FFE503,31,-46,997,
20/10/2020 17:43:51.139,572,TAI_400 @B73477,79714,1800E3FFF103,24,-29,1009,
20/10/2020 17:43:51.188,621,TAI_400 @B73477,79720,1E00D1FFF903,30,-47,1017,
20/10/2020 17:43:51.237,669,TAI_400 @B73477,79726,1700E1FFF703,23,-31,1015,
20/10/2020 17:43:51.285,718,TAI_400 @B73477,79732,1D00DDFFF903,29,-35,1017,
20/10/2020 17:43:51.334,767,TAI_400 @B73477,79739,1E00D9FFF703,30,-39,1015,
20/10/2020 17:43:51.383,816,TAI_400 @B73477,79745,1000D5FFF703,16,-43,1015,
20/10/2020 17:43:51.433,866,TAI_400 @B73477,79751,1D00DDFFF903,29,-35,1017,
20/10/2020 17:43:51.483,916,TAI_400 @B73477,79757,1500D3FFF703,21,-45,1015,
20/10/2020 17:43:51.530,963,TAI_400 @B73477,79764,1400ECFFF103,20,-20,1009,
20/10/2020 17:43:51.578,1011,TAI_400 @B73477,79770,2200D9FFEC03,34,-39,1004,
20/10/2020 17:43:51.627,1060,TAI_400 @B73477,79776,1400DAFFE303,20,-38,995,
20/10/2020 17:43:51.675,1108,TAI_400 @B73477,79782,1A00F0FFED03,26,-16,1005,
20/10/2020 17:43:51.724,1157,TAI_400 @B73477,79789,0D00D4FFEF03,13,-44,1007,
20/10/2020 17:43:51.822,1255,TAI_400 @B73477,79795,0D00E1FFFC03,13,-31,1020,
20/10/2020 17:43:51.870,1303,TAI_400 @B73477,79801,2400F0FFF803,36,-16,1016,
20/10/2020 17:43:51.919,1352,TAI_400 @B73477,79807,1900D3FFF203,25,-45,1010,
20/10/2020 17:43:51.968,1401,TAI_400 @B73477,79814,1700E8FFF003,23,-24,1008,
20/10/2020 17:43:52.019,1452,TAI_400 @B73477,79820,1B00D8FFF103,27,-40,1009,
20/10/2020 17:43:52.066,1498,TAI_400 @B73477,79826,1D00D8FFF903,29,-40,1017,
20/10/2020 17:43:52.114,1547,TAI_400 @B73477,79832,2400E8FFF203,36,-24,1010,
20/10/2020 17:43:52.164,1597,TAI_400 @B73477,79839,2500DCFFF103,37,-36,1009,
20/10/2020 17:43:52.211,1644,TAI_400 @B73477,79845,1700D8FFF803,23,-40,1016,
20/10/2020 17:43:52.259,1692,TAI_400 @B73477,79851,1A00E5FFF203,26,-27,1010,
20/10/2020 17:43:52.309,1742,TAI_400 @B73477,79857,2000DBFFFA03,32,-37,1018,
20/10/2020 17:43:52.357,1790,TAI_400 @B73477,79864,1E00E0FFF503,30,-32,1013,
20/10/2020 17:43:52.406,1839,TAI_400 @B73477,79870,2600DBFFF303,38,-37,1011,
20/10/2020 17:43:52.455,1888,TAI_400 @B73477,79876,1900D5FFF603,25,-43,1014,
20/10/2020 17:43:52.504,1937,TAI_400 @B73477,79882,1500E5FFF303,21,-27,1011,
20/10/2020 17:43:52.553,1986,TAI_400 @B73477,79889,1B00E4FFF303,27,-28,1011,
20/10/2020 17:43:52.603,2035,TAI_400 @B73477,79895,1F00DAFFF203,31,-38,1010,
