Date,HostTimestamp (ms),NodeName,NodeTimestamp,RawData,X (mGa),Y (mGa),Z (mGa),
02/12/2020 19:40:41.684,4,TAI_400 @B73477,78250,CF1B57157D55,7119,5463,21885,
02/12/2020 19:40:41.733,53,TAI_400 @B73477,78256,B81B57158A55,7096,5463,21898,
02/12/2020 19:40:41.783,103,TAI_400 @B73477,78262,EA1B66158955,7146,5478,21897,
02/12/2020 19:40:41.831,151,TAI_400 @B73477,78269,CA1B5B158D55,7114,5467,21901,
02/12/2020 19:40:41.881,201,TAI_400 @B73477,78275,DE1B43159255,7134,5443,21906,
02/12/2020 19:40:41.928,248,TAI_400 @B73477,78281,C71B58157D55,7111,5464,21885,
02/12/2020 19:40:41.978,298,TAI_400 @B73477,78287,BB1B52158755,7099,5458,21895,
02/12/2020 19:40:42.026,346,TAI_400 @B73477,78294,E41B69158955,7140,5481,21897,
02/12/2020 19:40:42.075,395,TAI_400 @B73477,78300,CA1B60158F55,7114,5472,21903,
02/12/2020 19:40:42.124,444,TAI_400 @B73477,78306,E81B4C159055,7144,5452,21904,
02/12/2020 19:40:42.221,541,TAI_400 @B73477,78312,CC1B5B158055,7116,5467,21888,
02/12/2020 19:40:42.271,591,TAI_400 @B73477,78319,B11B4B158155,7089,5451,21889,
02/12/2020 19:40:42.319,639,TAI_400 @B73477,78325,DE1B63158955,7134,5475,21897,
02/12/2020 19:40:42.368,688,TAI_400 @B73477,78331,C11B60158755,7105,5472,21895,
02/12/2020 19:40:42.416,736,TAI_400 @B73477,78337,EB1B48159055,7147,5448,21904,
02/12/2020 19:40:42.464,784,TAI_400 @B73477,78344,C31B5A158355,7107,5466,21891,
02/12/2020 19:40:42.513,833,TAI_400 @B73477,78350,A01B52158455,7072,5458,21892,
02/12/2020 19:40:42.562,882,TAI_400 @B73477,78356,BE1B60157D55,7102,5472,21885,
02/12/2020 19:40:42.611,931,TAI_400 @B73477,78362,B51B63158755,7093,5475,21895,
02/12/2020 19:40:42.660,980,TAI_400 @B73477,78369,F01B55158D55,7152,5461,21901,
02/12/2020 19:40:42.709,1029,TAI_400 @B73477,78375,CF1B58157855,7119,5464,21880,
02/12/2020 19:40:42.757,1077,TAI_400 @B73477,78381,A81B52158955,7080,5458,21897,
02/12/2020 19:40:42.806,1126,TAI_400 @B73477,78387,BD1B61158655,7101,5473,21894,
02/12/2020 19:40:42.855,1175,TAI_400 @B73477,78394,AC1B61158655,7084,5473,21894,
02/12/2020 19:40:42.903,1223,TAI_400 @B73477,78400,E41B54158755,7140,5460,21895,
02/12/2020 19:40:42.952,1272,TAI_400 @B73477,78406,D31B60158C55,7123,5472,21900,
02/12/2020 19:40:43.000,1320,TAI_400 @B73477,78412,A81B48158A55,7080,5448,21898,
02/12/2020 19:40:43.049,1369,TAI_400 @B73477,78419,C61B4F158055,7110,5455,21888,
02/12/2020 19:40:43.098,1418,TAI_400 @B73477,78425,B81B58158955,7096,5464,21897,
02/12/2020 19:40:43.147,1467,TAI_400 @B73477,78431,001C61159355,7168,5473,21907,
02/12/2020 19:40:43.195,1515,TAI_400 @B73477,78437,CF1B60158955,7119,5472,21897,
02/12/2020 19:40:43.244,1564,TAI_400 @B73477,78444,B81B45158F55,7096,5445,21903,
02/12/2020 19:40:43.293,1613,TAI_400 @B73477,78450,CC1B52158655,7116,5458,21894,
02/12/2020 19:40:43.390,1710,TAI_400 @B73477,78456,A91B5E157E55,7081,5470,21886,
02/12/2020 19:40:43.440,1760,TAI_400 @B73477,78462,EE1B5D158A55,7150,5469,21898,
02/12/2020 19:40:43.488,1808,TAI_400 @B73477,78469,D31B64158655,7123,5476,21894,
02/12/2020 19:40:43.536,1856,TAI_400 @B73477,78475,C11B49158A55,7105,5449,21898,
02/12/2020 19:40:43.586,1906,TAI_400 @B73477,78481,D01B52157A55,7120,5458,21882,
02/12/2020 19:40:43.637,1957,TAI_400 @B73477,78487,A61B5E157B55,7078,5470,21883,
02/12/2020 19:40:43.683,2003,TAI_400 @B73477,78494,DB1B60159055,7131,5472,21904,
02/12/2020 19:40:43.732,2052,TAI_400 @B73477,78500,C91B5A158C55,7113,5466,21900,
02/12/2020 19:40:43.781,2101,TAI_400 @B73477,78506,DF1B48159255,7135,5448,21906,
02/12/2020 19:40:43.829,2149,TAI_400 @B73477,78512,D81B54158455,7128,5460,21892,
02/12/2020 19:40:43.878,2198,TAI_400 @B73477,78519,A01B5E157D55,7072,5470,21885,
02/12/2020 19:40:43.927,2247,TAI_400 @B73477,78525,DC1B66158955,7132,5478,21897,
02/12/2020 19:40:43.976,2296,TAI_400 @B73477,78531,C11B6A158655,7105,5482,21894,
02/12/2020 19:40:44.024,2344,TAI_400 @B73477,78537,DB1B42159355,7131,5442,21907,
02/12/2020 19:40:44.073,2393,TAI_400 @B73477,78544,DB1B4C158655,7131,5452,21894,
02/12/2020 19:40:44.122,2442,TAI_400 @B73477,78550,A31B57158155,7075,5463,21889,
02/12/2020 19:40:44.172,2492,TAI_400 @B73477,78556,C71B54157E55,7111,5460,21886,
02/12/2020 19:40:44.220,2540,TAI_400 @B73477,78562,BE1B63158655,7102,5475,21894,
02/12/2020 19:40:44.269,2589,TAI_400 @B73477,78569,E81B51158755,7144,5457,21895,
02/12/2020 19:40:44.317,2637,TAI_400 @B73477,78575,D61B60158755,7126,5472,21895,
02/12/2020 19:40:44.366,2686,TAI_400 @B73477,78581,901B54157E55,7056,5460,21886,
02/12/2020 19:40:44.415,2735,TAI_400 @B73477,78587,C71B52158455,7111,5458,21892,
02/12/2020 19:40:44.512,2832,TAI_400 @B73477,78594,BA1B66158F55,7098,5478,21903,
02/12/2020 19:40:44.562,2882,TAI_400 @B73477,78600,F61B55159555,7158,5461,21909,
02/12/2020 19:40:44.609,2929,TAI_400 @B73477,78606,DF1B5A158755,7135,5466,21895,
02/12/2020 19:40:44.658,2978,TAI_400 @B73477,78612,9C1B51157D55,7068,5457,21885,
