Date,HostTimestamp (ms),NodeName,NodeTimestamp,RawData,X (mg),Y (mg),Z (mg),
02/12/2020 19:40:41.684,4,TAI_400 @B73477,78250,F2FFFBFFFA03,-14,-5,1018,
02/12/2020 19:40:41.733,53,TAI_400 @B73477,78256,F3FFF7FFF903,-13,-9,1017,
02/12/2020 19:40:41.783,103,TAI_400 @B73477,78262,F0FFF9FFF403,-16,-7,1012,
02/12/2020 19:40:41.831,151,TAI_400 @B73477,78269,EAFFF8FFF703,-22,-8,1015,
02/12/2020 19:40:41.881,201,TAI_400 @B73477,78275,FAFFFCFFF503,-6,-4,1013,
02/12/2020 19:40:41.928,248,TAI_400 @B73477,78281,F3FFF6FFFB03,-13,-10,1019,
02/12/2020 19:40:41.977,297,TAI_400 @B73477,78287,F1FFF9FFFB03,-15,-7,1019,
02/12/2020 19:40:42.026,346,TAI_400 @B73477,78294,EEFFF3FFF603,-18,-13,1014,
02/12/2020 19:40:42.075,395,TAI_400 @B73477,78300,ECFFFAFFFD03,-20,-6,1021,
02/12/2020 19:40:42.124,444,TAI_400 @B73477,78306,F7FFFCFFF803,-9,-4,1016,
02/12/2020 19:40:42.221,541,TAI_400 @B73477,78312,F7FFFCFFF603,-9,-4,1014,
02/12/2020 19:40:42.271,591,TAI_400 @B73477,78319,EFFFF5FFFB03,-17,-11,1019,
02/12/2020 19:40:42.319,639,TAI_400 @B73477,78325,E8FFF6FF0504,-24,-10,1029,
02/12/2020 19:40:42.367,687,TAI_400 @B73477,78331,EEFFF8FFFB03,-18,-8,1019,
02/12/2020 19:40:42.416,736,TAI_400 @B73477,78337,F2FFFBFFFB03,-14,-5,1019,
02/12/2020 19:40:42.464,784,TAI_400 @B73477,78344,EEFFFAFFF703,-18,-6,1015,
02/12/2020 19:40:42.513,833,TAI_400 @B73477,78350,F0FFF4FFF903,-16,-12,1017,
02/12/2020 19:40:42.562,882,TAI_400 @B73477,78356,F2FFFBFFF203,-14,-5,1010,
02/12/2020 19:40:42.611,930,TAI_400 @B73477,78362,F0FFF5FFFC03,-16,-11,1020,
02/12/2020 19:40:42.659,979,TAI_400 @B73477,78369,EAFFF4FFFA03,-22,-12,1018,
02/12/2020 19:40:42.708,1028,TAI_400 @B73477,78375,EAFFF1FFF803,-22,-15,1016,
02/12/2020 19:40:42.757,1077,TAI_400 @B73477,78381,F4FFF8FFF603,-12,-8,1014,
02/12/2020 19:40:42.806,1126,TAI_400 @B73477,78387,F1FFF5FFF203,-15,-11,1010,
02/12/2020 19:40:42.855,1175,TAI_400 @B73477,78394,F3FFF5FFFB03,-13,-11,1019,
02/12/2020 19:40:42.903,1223,TAI_400 @B73477,78400,F1FFF4FFFE03,-15,-12,1022,
02/12/2020 19:40:42.952,1272,TAI_400 @B73477,78406,F1FFF4FFFC03,-15,-12,1020,
02/12/2020 19:40:43.000,1320,TAI_400 @B73477,78412,ECFFF2FFF803,-20,-14,1016,
02/12/2020 19:40:43.049,1369,TAI_400 @B73477,78419,F2FFF8FFFA03,-14,-8,1018,
02/12/2020 19:40:43.098,1418,TAI_400 @B73477,78425,EFFFF7FFFA03,-17,-9,1018,
02/12/2020 19:40:43.147,1467,TAI_400 @B73477,78431,EEFFF6FFF603,-18,-10,1014,
02/12/2020 19:40:43.195,1515,TAI_400 @B73477,78437,F1FFF7FFF603,-15,-9,1014,
02/12/2020 19:40:43.244,1564,TAI_400 @B73477,78444,F5FFFBFFF803,-11,-5,1016,
02/12/2020 19:40:43.293,1613,TAI_400 @B73477,78450,FAFFF9FFF603,-6,-7,1014,
02/12/2020 19:40:43.390,1710,TAI_400 @B73477,78456,EFFFF8FFF603,-17,-8,1014,
02/12/2020 19:40:43.440,1760,TAI_400 @B73477,78462,F1FFFBFFF803,-15,-5,1016,
02/12/2020 19:40:43.488,1808,TAI_400 @B73477,78469,EEFFFAFFF703,-18,-6,1015,
02/12/2020 19:40:43.536,1856,TAI_400 @B73477,78475,F3FFF7FFFC03,-13,-9,1020,
02/12/2020 19:40:43.586,1906,TAI_400 @B73477,78481,F2FFFAFFF603,-14,-6,1014,
02/12/2020 19:40:43.637,1957,TAI_400 @B73477,78487,F1FFF5FFFA03,-15,-11,1018,
02/12/2020 19:40:43.683,2003,TAI_400 @B73477,78494,EBFFF7FFFC03,-21,-9,1020,
02/12/2020 19:40:43.732,2052,TAI_400 @B73477,78500,EFFFF5FFFF03,-17,-11,1023,
02/12/2020 19:40:43.781,2101,TAI_400 @B73477,78506,E9FFF6FFFD03,-23,-10,1021,
02/12/2020 19:40:43.829,2149,TAI_400 @B73477,78512,F5FFF3FFF703,-11,-13,1015,
02/12/2020 19:40:43.878,2198,TAI_400 @B73477,78519,F1FFF1FFF403,-15,-15,1012,
02/12/2020 19:40:43.927,2247,TAI_400 @B73477,78525,F1FFF5FFF203,-15,-11,1010,
02/12/2020 19:40:43.976,2296,TAI_400 @B73477,78531,F7FFF2FFF003,-9,-14,1008,
02/12/2020 19:40:44.024,2344,TAI_400 @B73477,78537,F2FFF5FFFE03,-14,-11,1022,
02/12/2020 19:40:44.073,2392,TAI_400 @B73477,78544,EEFFF4FFF603,-18,-12,1014,
02/12/2020 19:40:44.122,2442,TAI_400 @B73477,78550,E9FFF6FFF703,-23,-10,1015,
02/12/2020 19:40:44.172,2492,TAI_400 @B73477,78556,F1FFFAFFF803,-15,-6,1016,
02/12/2020 19:40:44.220,2540,TAI_400 @B73477,78562,EFFFF8FFFD03,-17,-8,1021,
02/12/2020 19:40:44.269,2588,TAI_400 @B73477,78569,EFFFFAFFFA03,-17,-6,1018,
02/12/2020 19:40:44.317,2637,TAI_400 @B73477,78575,E8FFF5FFFA03,-24,-11,1018,
02/12/2020 19:40:44.366,2686,TAI_400 @B73477,78581,F5FFFDFFF403,-11,-3,1012,
02/12/2020 19:40:44.414,2734,TAI_400 @B73477,78587,F5FFF7FFFA03,-11,-9,1018,
02/12/2020 19:40:44.512,2832,TAI_400 @B73477,78594,F1FFF8FFF903,-15,-8,1017,
02/12/2020 19:40:44.562,2882,TAI_400 @B73477,78600,E6FFF6FFF803,-26,-10,1016,
02/12/2020 19:40:44.609,2929,TAI_400 @B73477,78606,EAFFF4FFF903,-22,-12,1017,
02/12/2020 19:40:44.658,2978,TAI_400 @B73477,78612,F2FFF7FFF803,-14,-9,1016,
02/12/2020 19:40:44.708,3028,TAI_400 @B73477,78619,F2FFF7FFFD03,-14,-9,1021,
02/12/2020 19:40:44.756,3076,TAI_400 @B73477,78625,EEFFF7FFF603,-18,-9,1014,
02/12/2020 19:40:44.805,3125,TAI_400 @B73477,78631,F4FFF6FFF703,-12,-10,1015,
02/12/2020 19:40:44.855,3175,TAI_400 @B73477,78637,EEFFFBFFFC03,-18,-5,1020,
02/12/2020 19:40:44.902,3222,TAI_400 @B73477,78644,F3FFF7FFFB03,-13,-9,1019,
02/12/2020 19:40:44.951,3271,TAI_400 @B73477,78650,F1FFF8FFF503,-15,-8,1013,
02/12/2020 19:40:44.999,3319,TAI_400 @B73477,78656,F2FFF3FFFC03,-14,-13,1020,
