Date,HostTimestamp (ms),NodeName,NodeTimestamp,RawData,X (dps),Y (dps),Z (dps),
20/10/2020 17:49:29.902,46,TAI_400 @B73477,121725,F4FF0B000300,-1.2,1.1,0.3,
20/10/2020 17:49:29.951,95,TAI_400 @B73477,121731,03000D000500,0.3,1.3,0.5,
20/10/2020 17:49:30.000,144,TAI_400 @B73477,121738,FCFF01000200,-0.4,0.1,0.2,
20/10/2020 17:49:30.048,192,TAI_400 @B73477,121744,F5FF10000400,-1.1,1.6,0.4,
20/10/2020 17:49:30.097,241,TAI_400 @B73477,121750,040008000400,0.4,0.8,0.4,
20/10/2020 17:49:30.146,290,TAI_400 @B73477,121756,F7FF04000200,-0.9,0.4,0.2,
20/10/2020 17:49:30.196,340,TAI_400 @B73477,121763,F9FF13000500,-0.7,1.9,0.5,
20/10/2020 17:49:30.244,388,TAI_400 @B73477,121769,030007000400,0.3,0.7,0.4,
20/10/2020 17:49:30.295,439,TAI_400 @B73477,121775,F4FF09000200,-1.2,0.9,0.2,
20/10/2020 17:49:30.342,486,TAI_400 @B73477,121781,FEFF12000500,-0.2,1.8,0.5,
20/10/2020 17:49:30.390,534,TAI_400 @B73477,121788,010003000400,0.1,0.3,0.4,
20/10/2020 17:49:30.487,631,TAI_400 @B73477,121794,F5FF0D000300,-1.1,1.3,0.3,
20/10/2020 17:49:30.537,681,TAI_400 @B73477,121800,02000F000600,0.2,1.5,0.6,
20/10/2020 17:49:30.585,729,TAI_400 @B73477,121806,FEFF01000300,-0.2,0.1,0.3,
20/10/2020 17:49:30.634,778,TAI_400 @B73477,121813,F7FF12000400,-0.9,1.8,0.4,
20/10/2020 17:49:30.682,826,TAI_400 @B73477,121819,040009000400,0.4,0.9,0.4,
20/10/2020 17:49:30.731,875,TAI_400 @B73477,121825,F8FF02000200,-0.8,0.2,0.2,
20/10/2020 17:49:30.780,924,TAI_400 @B73477,121831,F9FF12000400,-0.7,1.8,0.4,
20/10/2020 17:49:30.829,973,TAI_400 @B73477,121838,030005000400,0.3,0.5,0.4,
20/10/2020 17:49:30.879,1023,TAI_400 @B73477,121844,F4FF07000300,-1.2,0.7,0.3,
20/10/2020 17:49:30.925,1069,TAI_400 @B73477,121850,FDFF12000500,-0.3,1.8,0.5,
20/10/2020 17:49:30.975,1119,TAI_400 @B73477,121856,000002000400,0.0,0.2,0.4,
20/10/2020 17:49:31.025,1169,TAI_400 @B73477,121863,F2FF0B000300,-1.4,1.1,0.3,
20/10/2020 17:49:31.073,1217,TAI_400 @B73477,121869,000011000500,0.0,1.7,0.5,
20/10/2020 17:49:31.121,1265,TAI_400 @B73477,121875,FEFF02000400,-0.2,0.2,0.4,
20/10/2020 17:49:31.171,1315,TAI_400 @B73477,121881,F5FF10000400,-1.1,1.6,0.4,
20/10/2020 17:49:31.219,1363,TAI_400 @B73477,121888,04000C000600,0.4,1.2,0.6,
20/10/2020 17:49:31.268,1412,TAI_400 @B73477,121894,FBFF01000300,-0.5,0.1,0.3,
20/10/2020 17:49:31.317,1461,TAI_400 @B73477,121900,F9FF12000400,-0.7,1.8,0.4,
20/10/2020 17:49:31.365,1509,TAI_400 @B73477,121906,040007000500,0.4,0.7,0.5,
20/10/2020 17:49:31.414,1558,TAI_400 @B73477,121913,F7FF04000200,-0.9,0.4,0.2,
20/10/2020 17:49:31.462,1606,TAI_400 @B73477,121919,FBFF13000500,-0.5,1.9,0.5,
20/10/2020 17:49:31.511,1655,TAI_400 @B73477,121925,010004000400,0.1,0.4,0.4,
20/10/2020 17:49:31.609,1753,TAI_400 @B73477,121931,F4FF08000200,-1.2,0.8,0.2,
20/10/2020 17:49:31.658,1802,TAI_400 @B73477,121938,000012000500,0.0,1.8,0.5,
20/10/2020 17:49:31.706,1850,TAI_400 @B73477,121944,FDFF02000300,-0.3,0.2,0.3,
20/10/2020 17:49:31.755,1899,TAI_400 @B73477,121950,F4FF0E000300,-1.2,1.4,0.3,
20/10/2020 17:49:31.804,1948,TAI_400 @B73477,121956,02000F000500,0.2,1.5,0.5,
20/10/2020 17:49:31.853,1997,TAI_400 @B73477,121963,FCFF02000300,-0.4,0.2,0.3,
20/10/2020 17:49:31.901,2045,TAI_400 @B73477,121969,F7FF12000400,-0.9,1.8,0.4,
20/10/2020 17:49:31.949,2093,TAI_400 @B73477,121975,040009000400,0.4,0.9,0.4,
20/10/2020 17:49:31.999,2143,TAI_400 @B73477,121981,F8FF02000300,-0.8,0.2,0.3,
20/10/2020 17:49:32.048,2192,TAI_400 @B73477,121988,FDFF12000400,-0.3,1.8,0.4,
20/10/2020 17:49:32.097,2241,TAI_400 @B73477,121994,020005000400,0.2,0.5,0.4,
20/10/2020 17:49:32.146,2290,TAI_400 @B73477,122000,F4FF07000300,-1.2,0.7,0.3,
20/10/2020 17:49:32.195,2339,TAI_400 @B73477,122006,FEFF12000500,-0.2,1.8,0.5,
20/10/2020 17:49:32.244,2388,TAI_400 @B73477,122013,000001000300,0.0,0.1,0.3,
20/10/2020 17:49:32.291,2435,TAI_400 @B73477,122019,F3FF0C000300,-1.3,1.2,0.3,
20/10/2020 17:49:32.340,2484,TAI_400 @B73477,122025,020010000500,0.2,1.6,0.5,
20/10/2020 17:49:32.389,2533,TAI_400 @B73477,122031,FBFF01000300,-0.5,0.1,0.3,
20/10/2020 17:49:32.437,2581,TAI_400 @B73477,122038,F5FF11000400,-1.1,1.7,0.4,
20/10/2020 17:49:32.486,2630,TAI_400 @B73477,122044,04000B000400,0.4,1.1,0.4,
20/10/2020 17:49:32.535,2679,TAI_400 @B73477,122050,F9FF02000200,-0.7,0.2,0.2,
20/10/2020 17:49:32.584,2728,TAI_400 @B73477,122056,F9FF13000400,-0.7,1.9,0.4,
20/10/2020 17:49:32.632,2776,TAI_400 @B73477,122063,040006000500,0.4,0.6,0.5,
20/10/2020 17:49:32.682,2826,TAI_400 @B73477,122069,F5FF05000300,-1.1,0.5,0.3,
20/10/2020 17:49:32.778,2922,TAI_400 @B73477,122075,FFFF12000600,-0.1,1.8,0.6,
